Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
662,357.68,357.5,358.02,358.76,358.12,360.28,357.8,358.56,363.27,357.55,351.12,412.814378133641,420.427110985723,342.899000768927,310.502993476137,302.250160806818,300.467914585176,300.096899872059,300.020057830324,300.004164077893,300.001017761996,300.001282574805,0.1575,25900,100,0.98
663,357.64,357.47,358.01,358.75,358.1,360.27,357.79,358.56,363.37,357.73,351.39,412.917746414728,420.55938074748,342.977210358796,310.52795518255,302.256008894029,300.469149477564,300.097155916146,300.02011082408,300.004175125721,300.001020613868,300.001284985044,0.1575,25900,100,0.98
664,357.6,357.44,357.99,358.73,358.09,360.26,357.77,358.55,363.48,357.87,351.66,413.020953476969,420.69150770996,343.055417083894,310.552943094869,302.261866835976,300.470386676806,300.097412446371,300.020163918731,300.004186194774,300.001023471512,300.001287400234,0.1575,25900,100,0.98
665,357.56,357.41,357.98,358.71,358.09,360.25,357.77,358.54,363.58,358.12,351.93,413.123999650606,420.823492038713,343.133620807984,310.57795717742,302.267734642076,300.471626187116,300.09766946372,300.020217114485,300.004197285095,300.00102633494,300.001289820386,0.1575,25900,100,0.98
666,357.52,357.39,357.97,358.7,358.08,360.23,357.76,358.55,363.69,358.35,352.2,413.226885269649,420.955333895406,343.211821394895,310.602997394395,302.273612321709,300.472868012715,300.097926969184,300.02027041155,300.00420839673,300.001029204164,300.00129224551,0.1575,25900,100,0.98
667,357.49,357.37,357.96,358.68,358.07,360.22,357.75,358.54,363.78,358.5,352.45,413.329610669588,421.087033440045,343.290018708802,310.628063709847,302.279499884212,300.474112157828,300.098184963753,300.020323810137,300.004219529722,300.001032079195,300.001294675616,0.1575,25900,100,0.98
668,357.44,357.34,357.94,358.67,358.06,360.21,357.74,358.53,363.89,358.67,352.71,413.432176181059,421.218590835474,343.368212614755,310.653156087756,302.285397338891,300.475358626683,300.09844344842,300.020377310454,300.004230684115,300.001034960046,300.001297110714,0.1575,25900,100,0.98
669,357.41,357.32,357.94,358.66,358.05,360.21,357.74,358.54,363.99,358.83,352.97,413.534582128611,421.350006249015,343.446402978943,310.67827449203,302.291304695,300.476607423514,300.098702424181,300.020430912713,300.004241859955,300.001037846728,300.001299550815,0.1575,25900,100,0.98
670,357.36,357.28,357.92,358.64,358.04,360.2,357.72,358.53,364.13,358.99,353.33,413.636828849833,421.48127983656,343.524589666637,310.703418886374,302.297221961765,300.477858552558,300.098961892033,300.020484617123,300.004253057285,300.001040739253,300.001301995927,0.1575,25900,100,0.98
671,357.3,357.24,357.89,358.63,358.01,360.19,357.69,358.52,364.27,359.13,353.7,413.738916663615,421.612411768694,343.602772545509,310.728589234515,302.303149148367,300.479112018055,300.099221852975,300.020538423897,300.00426427615,300.001043637634,300.001304446062,0.1575,25900,100,0.98
672,357.25,357.19,357.87,358.62,358.0,360.18,357.69,358.52,364.37,359.3,353.94,413.840845905483,421.74340220153,343.680951481942,310.75378549994,302.309086263945,300.48036782425,300.09948230801,300.020592333245,300.004275516596,300.001046541881,300.00130690123,0.1575,25900,100,0.98
673,357.22,357.17,357.86,358.61,357.99,360.17,357.67,358.52,364.47,359.45,354.19,413.942616898089,421.874251301059,343.759126344107,310.779007646132,302.315033317603,300.481625975393,300.09974325814,300.02064634538,300.004286778667,300.001049452008,300.00130936144,0.1575,25900,100,0.98
674,357.18,357.14,357.85,358.59,357.97,360.15,357.67,358.51,364.56,359.66,354.43,414.044229968483,422.004959228865,343.837297000166,310.804255636432,302.320990318403,300.482886475737,300.100004704372,300.020700460514,300.004298062407,300.001052368025,300.001311826704,0.1575,25900,100,0.98
675,357.15,357.11,357.84,358.57,357.97,360.14,357.67,358.5,364.66,359.87,354.68,414.145685444649,422.135526145295,343.915463318616,310.829529434055,302.326957275365,300.484149329538,300.100266647714,300.020754678862,300.004309367864,300.001055289945,300.00131429703,0.1575,25900,100,0.98
676,357.12,357.08,357.83,358.55,357.97,360.13,357.67,358.49,364.77,360.0,354.93,414.246983648777,422.265952214359,343.993625169013,310.854829002169,302.332934197472,300.485414541058,300.100529089175,300.020809000636,300.00432069508,300.001058217781,300.00131677243,0.1575,25900,100,0.98
677,357.09,357.05,357.83,358.54,357.97,360.12,357.67,358.49,364.86,360.14,355.17,414.348124903881,422.396237599021,344.07178242127,310.880154303821,302.338921093662,300.48668211456,300.100792029768,300.02086342605,300.004332044103,300.001061151543,300.001319252914,0.1575,25900,100,0.98
678,357.05,357.02,357.81,358.53,357.94,360.11,357.65,358.49,364.95,360.28,355.41,414.449109528252,422.52638246518,344.149934946229,310.905505301994,302.344917972838,300.487952054314,300.101055470506,300.02091795532,300.004343414976,300.001064091245,300.001321738492,0.1575,25900,100,0.98
679,356.99,356.98,357.79,358.52,357.93,360.09,357.65,358.49,365.11,360.42,355.77,414.549937852508,422.656386967954,344.228082613858,310.930881959465,302.350924843858,300.489224364593,300.101319412408,300.02097258866,300.004354807747,300.001067036899,300.001324229174,0.1575,25900,100,0.98
680,356.94,356.94,357.77,358.51,357.92,360.09,357.64,358.49,365.26,360.54,356.13,414.650610198917,422.786251268767,344.306225295487,310.95628423898,302.356941715538,300.49049904967,300.101583856489,300.021027326286,300.00436622246,300.001069988516,300.001326724971,0.1575,25900,100,0.98
681,356.9,356.91,357.75,358.51,357.91,360.08,357.63,358.49,365.36,360.68,356.36,414.751126872235,422.915975542419,344.384362864673,310.981712103324,302.36296859666,300.491776113828,300.101848803772,300.021082168414,300.004377659161,300.001072946109,300.001329225893,0.1575,25900,100,0.98
682,356.87,356.88,357.75,358.5,357.9,360.07,357.64,358.48,365.46,360.8,356.59,414.851488203226,423.045559942079,344.462495192728,311.007165514967,302.369005495955,300.493055561347,300.102114255279,300.021137115262,300.004389117896,300.00107590969,300.001331731951,0.1575,25900,100,0.98
683,356.83,356.85,357.74,358.47,357.9,360.06,357.63,358.47,365.55,360.99,356.81,414.951694514404,423.175004626213,344.540622152156,311.032644436358,302.375052422126,300.494337396518,300.102380212035,300.021192167045,300.004400598711,300.001078879271,300.001334243155,0.1575,25900,100,0.98
684,356.79,356.82,357.72,358.45,357.88,360.03,357.62,358.47,365.65,361.17,357.02,415.051746113334,423.304309765838,344.61874361761,311.05814882995,302.381109383818,300.495621623628,300.102646675067,300.021247323982,300.004412101652,300.001081854865,300.001336759516,0.1575,25900,100,0.98
685,356.75,356.79,357.71,358.44,357.87,360.03,357.61,358.46,365.74,361.28,357.23,415.151643325519,423.433475515775,344.696859462175,311.083678657968,302.387176389647,300.496908246972,300.102913645404,300.021302586291,300.004423626766,300.001084836484,300.001339281043,0.1575,25900,100,0.98
686,356.72,356.77,357.7,358.43,357.87,360.02,357.61,358.46,365.83,361.4,357.44,415.251386464192,423.562502040462,344.774969560689,311.109233882638,302.393253448187,300.498197270849,300.103181124077,300.02135795419,300.004435174098,300.001087824141,300.001341807748,0.1575,25900,100,0.98
687,356.68,356.73,357.68,358.42,357.86,360.01,357.6,358.46,365.93,361.53,357.64,415.35097584009,423.691389505743,344.853073788715,311.134814466105,302.399340567963,300.499488699559,300.103449112119,300.021413427899,300.004446743695,300.001090817846,300.001344339641,0.1575,25900,100,0.98
688,356.62,356.7,357.66,358.42,357.85,360.0,357.6,358.46,366.06,361.66,357.92,415.450411776199,423.820138066651,344.931172020879,311.160420370325,302.405437757465,300.500782537407,300.103717610566,300.021469007637,300.004458335604,300.001093817614,300.001346876732,0.1575,25900,100,0.98
689,356.56,356.64,357.64,358.4,357.83,360.0,357.58,358.45,366.19,361.78,358.2,415.549694574647,423.948747894838,345.009264134546,311.186051557332,302.411545025135,300.502078788699,300.103986620456,300.021524693625,300.00446994987,300.001096823457,300.001349419033,0.1575,25900,100,0.98
690,356.52,356.62,357.63,358.39,357.82,359.98,357.58,358.46,366.28,361.9,358.39,415.648824561627,424.077219140925,345.087350004798,311.211707988861,302.417662379381,300.503377457748,300.104256142829,300.021580486083,300.004481586542,300.001099835387,300.001351966554,0.1575,25900,100,0.98
691,356.5,356.6,357.62,358.37,357.82,359.96,357.57,358.45,366.37,362.04,358.57,415.747802044047,424.205551971172,345.165429509313,311.23738962673,302.423789828565,300.504678548869,300.104526178725,300.021636385233,300.004493245665,300.001102853416,300.001354519305,0.1575,25900,100,0.98
692,356.45,356.57,357.61,358.36,357.81,359.96,357.56,358.44,366.46,362.2,358.74,415.846627331931,424.333746548585,345.243502525817,311.263096432621,302.429927380999,300.505982066378,300.104796729191,300.021692391296,300.004504927287,300.001105877557,300.001357077297,0.1575,25900,100,0.98
