Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
15,361.55,361.12,361.12,361.42,360.55,362.51,360.77,361.67,359.07,335.09,303.085328685137,323.345074193264,323.345074193264,323.345074193264,323.345074193264,323.345074193264,323.345074193264,323.345074193264,323.345074193264,323.345074193264,359.502602978153,0.1575,21250,3,0.98
16,361.62,361.17,361.16,361.5,360.59,362.58,360.8,361.52,359.29,335.24,303.116629113163,323.379677117274,323.379677117274,323.379677117274,323.379677117274,323.379677117274,323.379677117274,323.379677117274,323.379677117274,323.379677117274,359.537205902163,0.1575,21250,3,0.98
17,361.7,361.25,361.2,361.6,360.68,362.64,360.89,361.43,359.59,335.43,303.147926464534,323.414276998828,323.414276998828,323.414276998828,323.414276998828,323.414276998828,323.414276998828,323.414276998828,323.414276998828,323.414276998828,359.571805783717,0.1575,21250,3,0.98
18,361.77,361.33,361.25,361.67,360.8,362.69,360.96,361.43,359.8,335.58,303.179220739151,323.44887383773,323.44887383773,323.44887383773,323.44887383773,323.44887383773,323.44887383773,323.44887383773,323.44887383773,323.44887383773,359.606402622619,0.1575,21250,3,0.98
19,361.78,361.39,361.27,361.76,360.88,362.77,361.03,361.4,359.91,335.63,303.210511936913,323.483467633783,323.483467633783,323.483467633783,323.483467633783,323.483467633783,323.483467633783,323.483467633783,323.483467633783,323.483467633783,359.640996418671,0.1575,21250,3,0.98
20,361.77,361.44,361.29,361.85,360.95,362.83,361.11,361.43,360.0,335.63,303.241800057721,323.51805838679,323.51805838679,323.51805838679,323.51805838679,323.51805838679,323.51805838679,323.51805838679,323.51805838679,323.51805838679,359.675587171678,0.1575,21250,3,0.98
21,361.74,361.47,361.31,361.93,361.03,362.9,361.2,361.53,360.09,335.61,303.273085101474,323.552646096555,323.552646096555,323.552646096555,323.552646096555,323.552646096555,323.552646096555,323.552646096555,323.552646096555,323.552646096555,359.710174881443,0.1575,21250,3,0.98
22,361.72,361.5,361.33,362.02,361.1,362.97,361.27,361.62,360.11,335.58,303.304367068075,323.587230762881,323.587230762881,323.587230762881,323.587230762881,323.587230762881,323.587230762881,323.587230762881,323.587230762881,323.587230762881,359.74475954777,0.1575,21250,3,0.98
23,361.7,361.52,361.33,362.09,361.15,363.04,361.33,361.69,360.06,335.54,303.335645957423,323.621812385573,323.621812385573,323.621812385573,323.621812385573,323.621812385573,323.621812385573,323.621812385573,323.621812385573,323.621812385573,359.779341170462,0.1575,21250,3,0.98
24,361.67,361.55,361.34,362.15,361.2,363.11,361.35,361.72,359.99,335.49,303.366921769418,323.656390964434,323.656390964434,323.656390964434,323.656390964434,323.656390964434,323.656390964434,323.656390964434,323.656390964434,323.656390964434,359.813919749323,0.1575,21250,3,0.98
25,361.65,361.57,361.35,362.19,361.24,363.15,361.32,361.74,359.89,335.45,303.398194503962,323.690966499268,323.690966499268,323.690966499268,323.690966499268,323.690966499268,323.690966499268,323.690966499268,323.690966499268,323.690966499268,359.848495284157,0.1575,21250,3,0.98
26,361.61,361.55,361.38,362.23,361.32,363.18,361.24,361.76,359.68,335.42,303.429464160956,323.72553898988,323.72553898988,323.72553898988,323.72553898988,323.72553898988,323.72553898988,323.72553898988,323.72553898988,323.72553898988,359.883067774769,0.1575,21250,3,0.98
27,361.52,361.5,361.41,362.27,361.4,363.22,361.19,361.84,359.57,335.51,303.460730740301,323.760108436073,323.760108436073,323.760108436073,323.760108436073,323.760108436073,323.760108436073,323.760108436073,323.760108436073,323.760108436073,359.917637220962,0.1575,21250,3,0.98
28,361.48,361.45,361.43,362.32,361.45,363.24,361.17,361.86,359.58,335.59,303.491994241897,323.794674837652,323.794674837652,323.794674837652,323.794674837652,323.794674837652,323.794674837652,323.794674837652,323.794674837652,323.794674837652,359.952203622541,0.1575,21250,3,0.98
29,361.38,361.37,361.45,362.34,361.51,363.25,361.18,361.86,359.64,335.7,303.523254665646,323.829238194421,323.829238194421,323.829238194421,323.829238194421,323.829238194421,323.829238194421,323.829238194421,323.829238194421,323.829238194421,359.986766979309,0.1575,21250,3,0.98
30,361.28,361.28,361.44,362.36,361.56,363.27,361.21,361.84,359.77,335.81,303.554512011449,323.863798506184,323.863798506184,323.863798506184,323.863798506184,323.863798506184,323.863798506184,323.863798506184,323.863798506184,323.863798506184,360.021327291073,0.1575,21250,3,0.98
31,361.2,361.18,361.39,362.38,361.6,363.3,361.23,361.82,359.91,335.91,303.585766279209,323.898355772747,323.898355772747,323.898355772747,323.898355772747,323.898355772747,323.898355772747,323.898355772747,323.898355772747,323.898355772747,360.055884557636,0.1575,21250,3,0.98
32,361.19,361.09,361.37,362.38,361.64,363.32,361.26,361.82,360.04,336.01,303.617017468825,323.932909993914,323.932909993914,323.932909993914,323.932909993914,323.932909993914,323.932909993914,323.932909993914,323.932909993914,323.932909993914,360.090438778802,0.1575,21250,3,0.98
33,361.18,361.02,361.32,362.36,361.66,363.34,361.26,361.79,360.13,336.09,303.6482655802,323.967461169489,323.967461169489,323.967461169489,323.967461169489,323.967461169489,323.967461169489,323.967461169489,323.967461169489,323.967461169489,360.124989954378,0.1575,21250,3,0.98
