Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
10,360.98,360.54,360.06,360.3,359.63,361.3,360.01,360.32,358.24,332.8,296.87686623242,316.48862862003,316.48862862003,316.48862862003,316.48862862003,316.48862862003,316.48862862003,316.48862862003,316.48862862003,316.48862862003,350.258611251766,0.1575,19400,3,0.98
11,360.97,360.6,360.1,360.33,359.71,361.42,360.08,360.32,358.41,332.83,296.904933935214,316.519594234262,316.519594234262,316.519594234262,316.519594234262,316.519594234262,316.519594234262,316.519594234262,316.519594234262,316.519594234262,350.289576865998,0.1575,19400,3,0.98
12,361.0,360.66,360.15,360.36,359.79,361.48,360.16,360.35,358.55,332.87,296.932998985518,316.550557207559,316.550557207559,316.550557207559,316.550557207559,316.550557207559,316.550557207559,316.550557207559,316.550557207559,316.550557207559,350.320539839294,0.1575,19400,3,0.98
13,361.02,360.69,360.18,360.4,359.86,361.58,360.22,360.42,358.63,332.92,296.961061383266,316.58151753978,316.58151753978,316.58151753978,316.58151753978,316.58151753978,316.58151753978,316.58151753978,316.58151753978,316.58151753978,350.351500171516,0.1575,19400,3,0.98
14,361.06,360.71,360.21,360.45,359.94,361.68,360.23,360.53,358.68,333.02,296.989121128391,316.612475230785,316.612475230785,316.612475230785,316.612475230785,316.612475230785,316.612475230785,316.612475230785,316.612475230785,316.612475230785,350.382457862521,0.1575,19400,3,0.98
15,361.1,360.72,360.23,360.52,360.03,361.77,360.22,360.63,358.73,333.13,297.017178220826,316.643430280434,316.643430280434,316.643430280434,316.643430280434,316.643430280434,316.643430280434,316.643430280434,316.643430280434,316.643430280434,350.41341291217,0.1575,19400,3,0.98
16,361.14,360.72,360.25,360.59,360.09,361.86,360.21,360.68,358.81,333.24,297.045232660505,316.674382688587,316.674382688587,316.674382688587,316.674382688587,316.674382688587,316.674382688587,316.674382688587,316.674382688587,316.674382688587,350.444365320322,0.1575,19400,3,0.98
17,361.18,360.73,360.26,360.67,360.16,361.94,360.2,360.69,358.89,333.36,297.073284447361,316.705332455102,316.705332455102,316.705332455102,316.705332455102,316.705332455102,316.705332455102,316.705332455102,316.705332455102,316.705332455102,350.475315086838,0.1575,19400,3,0.98
18,361.24,360.78,360.25,360.74,360.26,362.03,360.24,360.68,358.98,333.59,297.101333581328,316.73627957984,316.73627957984,316.73627957984,316.73627957984,316.73627957984,316.73627957984,316.73627957984,316.73627957984,316.73627957984,350.506262211576,0.1575,19400,3,0.98
19,361.32,360.84,360.22,360.78,360.36,362.08,360.31,360.7,358.99,333.83,297.12938006234,316.767224062662,316.767224062662,316.767224062662,316.767224062662,316.767224062662,316.767224062662,316.767224062662,316.767224062662,316.767224062662,350.537206694398,0.1575,19400,3,0.98
20,361.37,360.88,360.21,360.82,360.42,362.17,360.38,360.8,358.99,334.03,297.15742389033,316.798165903426,316.798165903426,316.798165903426,316.798165903426,316.798165903426,316.798165903426,316.798165903426,316.798165903426,316.798165903426,350.568148535162,0.1575,19400,3,0.98
21,361.42,360.9,360.21,360.85,360.47,362.25,360.48,360.88,359.03,334.26,297.185465065231,316.829105101993,316.829105101993,316.829105101993,316.829105101993,316.829105101993,316.829105101993,316.829105101993,316.829105101993,316.829105101993,350.599087733729,0.1575,19400,3,0.98
22,361.47,360.9,360.22,360.87,360.49,362.3,360.54,361.0,359.04,334.44,297.21350358698,316.860041658223,316.860041658223,316.860041658223,316.860041658223,316.860041658223,316.860041658223,316.860041658223,316.860041658223,316.860041658223,350.630024289959,0.1575,19400,3,0.98
23,361.51,360.89,360.24,360.87,360.51,362.36,360.57,361.1,359.08,334.62,297.241539455507,316.890975571977,316.890975571977,316.890975571977,316.890975571977,316.890975571977,316.890975571977,316.890975571977,316.890975571977,316.890975571977,350.660958203713,0.1575,19400,3,0.98
24,361.58,360.87,360.25,360.87,360.52,362.4,360.6,361.13,359.13,334.76,297.26957267075,316.921906843114,316.921906843114,316.921906843114,316.921906843114,316.921906843114,316.921906843114,316.921906843114,316.921906843114,316.921906843114,350.69188947485,0.1575,19400,3,0.98
25,361.63,360.85,360.26,360.88,360.53,362.43,360.63,361.14,359.18,334.9,297.297603232639,316.952835471496,316.952835471496,316.952835471496,316.952835471496,316.952835471496,316.952835471496,316.952835471496,316.952835471496,316.952835471496,350.722818103232,0.1575,19400,3,0.98
26,361.69,360.86,360.26,360.89,360.54,362.45,360.61,361.12,359.24,335.01,297.325631141111,316.983761456982,316.983761456982,316.983761456982,316.983761456982,316.983761456982,316.983761456982,316.983761456982,316.983761456982,316.983761456982,350.753744088718,0.1575,19400,3,0.98
27,361.78,360.91,360.3,360.91,360.58,362.5,360.59,361.08,359.29,335.12,297.3536563961,317.014684799433,317.014684799433,317.014684799433,317.014684799433,317.014684799433,317.014684799433,317.014684799433,317.014684799433,317.014684799433,350.784667431169,0.1575,19400,3,0.98
28,361.85,360.95,360.36,360.93,360.63,362.54,360.55,361.07,359.26,335.21,297.38167899754,317.04560549871,317.04560549871,317.04560549871,317.04560549871,317.04560549871,317.04560549871,317.04560549871,317.04560549871,317.04560549871,350.815588130446,0.1575,19400,3,0.98
29,361.84,360.98,360.4,360.97,360.65,362.58,360.5,361.13,359.22,335.29,297.409698945364,317.076523554673,317.076523554673,317.076523554673,317.076523554673,317.076523554673,317.076523554673,317.076523554673,317.076523554673,317.076523554673,350.846506186409,0.1575,19400,3,0.98
30,361.81,360.99,360.43,361.03,360.68,362.61,360.45,361.2,359.19,335.4,297.437716239509,317.107438967183,317.107438967183,317.107438967183,317.107438967183,317.107438967183,317.107438967183,317.107438967183,317.107438967183,317.107438967183,350.877421598919,0.1575,19400,3,0.98
31,361.76,360.98,360.46,361.1,360.7,362.66,360.35,361.24,359.19,335.5,297.465730879907,317.138351736102,317.138351736102,317.138351736102,317.138351736102,317.138351736102,317.138351736102,317.138351736102,317.138351736102,317.138351736102,350.908334367838,0.1575,19400,3,0.98
32,361.7,360.97,360.49,361.16,360.73,362.69,360.27,361.29,359.2,335.6,297.493742866495,317.169261861289,317.169261861289,317.169261861289,317.169261861289,317.169261861289,317.169261861289,317.169261861289,317.169261861289,317.169261861289,350.939244493025,0.1575,19400,3,0.98
33,361.66,360.96,360.53,361.21,360.77,362.72,360.21,361.31,359.21,335.66,297.521752199206,317.200169342606,317.200169342606,317.200169342606,317.200169342606,317.200169342606,317.200169342606,317.200169342606,317.200169342606,317.200169342606,350.970151974342,0.1575,19400,3,0.98
34,361.59,360.93,360.58,361.26,360.8,362.76,360.17,361.29,359.26,335.71,297.549758877975,317.231074179915,317.231074179915,317.231074179915,317.231074179915,317.231074179915,317.231074179915,317.231074179915,317.231074179915,317.231074179915,351.001056811651,0.1575,19400,3,0.98
35,361.54,360.91,360.61,361.29,360.82,362.79,360.13,361.22,359.31,335.77,297.577762902738,317.261976373076,317.261976373076,317.261976373076,317.261976373076,317.261976373076,317.261976373076,317.261976373076,317.261976373076,317.261976373076,351.031959004812,0.1575,19400,3,0.98
36,361.5,360.91,360.66,361.31,360.85,362.8,360.1,361.17,359.4,335.91,297.605764273428,317.292875921951,317.292875921951,317.292875921951,317.292875921951,317.292875921951,317.292875921951,317.292875921951,317.292875921951,317.292875921951,351.062858553686,0.1575,19400,3,0.98
37,361.51,360.91,360.71,361.31,360.87,362.81,360.09,361.13,359.36,336.05,297.633762989982,317.3237728264,317.3237728264,317.3237728264,317.3237728264,317.3237728264,317.3237728264,317.3237728264,317.3237728264,317.3237728264,351.093755458136,0.1575,19400,3,0.98
38,361.55,360.91,360.74,361.29,360.87,362.79,360.09,361.1,359.27,336.15,297.661759052333,317.354667086286,317.354667086286,317.354667086286,317.354667086286,317.354667086286,317.354667086286,317.354667086286,317.354667086286,317.354667086286,351.124649718022,0.1575,19400,3,0.98
39,361.61,360.91,360.75,361.26,360.87,362.77,360.12,361.06,359.22,336.24,297.689752460418,317.385558701469,317.385558701469,317.385558701469,317.385558701469,317.385558701469,317.385558701469,317.385558701469,317.385558701469,317.385558701469,351.155541333205,0.1575,19400,3,0.98
