Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
19,362.52,362.11,361.1,360.66,353.67,258.65,179.66,315.593631440027,337.201912329395,337.201912329395,337.201912329395,337.201912329395,337.201912329395,337.201912329395,337.201912329395,337.201912329395,337.201912329395,386.68631885584,0.084,25900,3,0.98
20,362.63,362.17,361.23,360.74,353.65,258.7,179.49,315.667911989844,337.284374810523,337.284374810523,337.284374810523,337.284374810523,337.284374810523,337.284374810523,337.284374810523,337.284374810523,337.284374810523,386.768781336967,0.084,25900,3,0.98
21,362.71,362.25,361.29,360.82,353.62,258.74,179.49,315.742177671513,337.36682285029,337.36682285029,337.36682285029,337.36682285029,337.36682285029,337.36682285029,337.36682285029,337.36682285029,337.36682285029,386.851229376734,0.084,25900,3,0.98
22,362.79,362.31,361.31,360.9,353.55,258.81,179.49,315.816428483596,337.449256446122,337.449256446122,337.449256446122,337.449256446122,337.449256446122,337.449256446122,337.449256446122,337.449256446122,337.449256446122,386.933662972567,0.084,25900,3,0.98
23,362.85,362.35,361.33,360.96,353.45,258.88,179.51,315.89066442466,337.531675595449,337.531675595449,337.531675595449,337.531675595449,337.531675595449,337.531675595449,337.531675595449,337.531675595449,337.531675595449,387.016082121893,0.084,25900,3,0.98
24,362.91,362.41,361.36,361.02,353.35,258.96,179.54,315.964885493274,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,337.614080295698,387.098486822142,0.084,25900,3,0.98
25,362.98,362.44,361.38,361.06,353.26,259.0,179.62,316.039091688006,337.696470544303,337.696470544303,337.696470544303,337.696470544303,337.696470544303,337.696470544303,337.696470544303,337.696470544303,337.696470544303,387.180877070748,0.084,25900,3,0.98
26,363.03,362.42,361.39,361.11,353.19,259.0,179.74,316.113283007428,337.7788463387,337.7788463387,337.7788463387,337.7788463387,337.7788463387,337.7788463387,337.7788463387,337.7788463387,337.7788463387,387.263252865144,0.084,25900,3,0.98
27,363.07,362.39,361.42,361.16,353.17,259.02,180.01,316.187459450117,337.861207676322,337.861207676322,337.861207676322,337.861207676322,337.861207676322,337.861207676322,337.861207676322,337.861207676322,337.861207676322,387.345614202766,0.084,25900,3,0.98
28,363.09,362.37,361.46,361.18,353.19,259.04,180.38,316.261621014648,337.94355455461,337.94355455461,337.94355455461,337.94355455461,337.94355455461,337.94355455461,337.94355455461,337.94355455461,337.94355455461,387.427961081055,0.084,25900,3,0.98
29,363.09,362.46,361.49,361.19,353.26,259.06,180.74,316.335767699598,338.025886971005,338.025886971005,338.025886971005,338.025886971005,338.025886971005,338.025886971005,338.025886971005,338.025886971005,338.025886971005,387.510293497449,0.084,25900,3,0.98
