Time,TC1_tip,TC_9.5,TC3,TC5,TC7,TC9,TC10,TC_Bottom_rec_groove,TC4,TC6,TC8,TC_wall_ins_ext,TC_bottom_ins_groove,TC2
Seconds,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,
173,373.76,371.6,376.79,373.74,181.36,63.89,51.88,367.41,377.42,274.95,117.86,24.94,27.59,375.78
174,373.73,371.33,376.79,373.81,181.49,63.94,51.92,367.39,377.46,274.99,117.96,24.94,27.58,375.78
175,373.66,371.59,376.79,373.91,181.65,64.06,51.98,367.37,377.5,274.95,118.03,24.93,27.58,375.76
176,373.58,372.8,376.8,373.98,181.82,64.17,52.05,367.34,377.53,274.92,118.1,24.94,27.59,375.74
177,373.53,373.42,376.81,373.99,181.88,64.25,52.09,367.32,377.58,274.91,118.27,24.94,27.58,375.72
178,373.45,373.82,376.8,374,181.95,64.31,52.14,367.3,377.6,274.93,118.37,24.94,27.58,375.7
179,373.39,374.03,376.81,374.04,182.1,64.38,52.19,367.28,377.64,274.98,118.37,24.94,27.58,375.67
180,373.33,369.37,376.82,374.11,182.2,64.45,52.25,367.28,377.68,274.97,118.45,24.95,27.58,375.69
181,373.27,365.31,376.83,374.18,182.21,64.52,52.32,367.26,377.73,274.86,118.55,24.95,27.58,375.7
182,373.18,364.15,376.84,374.25,182.24,64.6,52.38,367.24,377.77,274.69,118.66,24.96,27.58,375.7
183,373.04,365.36,376.79,374.26,182.27,64.72,52.48,367.23,377.79,274.58,118.67,24.95,27.58,375.72
184,373.02,368.76,376.78,374.19,182.35,64.8,52.55,367.21,377.8,274.47,118.68,24.95,27.59,375.69
185,373.09,371.12,376.79,374.12,182.45,64.84,52.61,367.23,377.8,274.48,118.74,24.95,27.59,375.62
186,373.18,372.08,376.75,374.03,182.42,64.88,52.66,367.26,377.77,274.55,118.78,24.95,27.59,375.5
187,373.2,371.97,376.69,373.9,182.37,64.89,52.7,367.31,377.71,274.61,118.76,24.94,27.59,375.37
188,373.17,371.06,376.62,373.8,182.43,64.89,52.73,367.39,377.61,274.72,118.88,24.95,27.59,375.51
189,373.31,370.11,376.59,373.69,182.46,64.88,52.76,367.49,377.53,274.81,118.8,24.95,27.58,375.74
190,373.51,370.5,376.63,373.59,182.43,64.87,52.81,367.59,377.53,274.85,118.71,24.95,27.58,375.88
191,373.71,369.88,376.69,373.49,182.42,64.88,52.83,367.7,377.58,274.92,118.68,24.95,27.59,376.07
192,373.93,369.06,376.76,373.38,182.45,64.88,52.87,367.79,377.63,274.99,118.63,24.95,27.58,376.23
193,374.4,369.15,376.92,373.24,182.46,64.88,52.91,367.94,377.7,275.02,118.61,24.95,27.58,376.47
194,374.89,371.36,377.08,373.15,182.51,64.9,52.97,368.1,377.75,275.05,118.64,24.95,27.58,376.57
195,375.15,372.99,377.18,373.1,182.49,64.94,52.99,368.18,377.78,274.98,118.65,24.95,27.58,376.63
