Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
10,360.42,359.98,359.7,360.11,359.3,361.13,360.04,360.61,357.66,334.02,299.211946178165,319.065776306971,319.065776306971,319.065776306971,319.065776306971,319.065776306971,319.065776306971,319.065776306971,319.065776306971,319.065776306971,355.22330509186,0.1575,21250,3,0.98
11,360.55,360.11,359.84,360.22,359.42,361.22,360.25,360.78,357.95,333.98,299.243624242141,319.100751920346,319.100751920346,319.100751920346,319.100751920346,319.100751920346,319.100751920346,319.100751920346,319.100751920346,319.100751920346,355.258280705235,0.1575,21250,3,0.98
12,360.67,360.26,359.98,360.32,359.53,361.32,360.37,360.93,358.28,333.96,299.275299242489,319.135724516239,319.135724516239,319.135724516239,319.135724516239,319.135724516239,319.135724516239,319.135724516239,319.135724516239,319.135724516239,355.293253301128,0.1575,21250,3,0.98
13,360.77,360.37,360.06,360.4,359.61,361.37,360.39,361.03,358.5,333.97,299.306971179098,319.170694094442,319.170694094442,319.170694094442,319.170694094442,319.170694094442,319.170694094442,319.170694094442,319.170694094442,319.170694094442,355.32822287933,0.1575,21250,3,0.98
14,360.88,360.43,360.14,360.49,359.7,361.47,360.36,361.19,358.71,334.0,299.338640051857,319.205660654745,319.205660654745,319.205660654745,319.205660654745,319.205660654745,319.205660654745,319.205660654745,319.205660654745,319.205660654745,355.363189439633,0.1575,21250,3,0.98
15,361.01,360.48,360.2,360.59,359.8,361.56,360.35,361.3,358.87,334.04,299.370305860651,319.240624196938,319.240624196938,319.240624196938,319.240624196938,319.240624196938,319.240624196938,319.240624196938,319.240624196938,319.240624196938,355.398152981827,0.1575,21250,3,0.98
16,361.12,360.52,360.26,360.65,359.89,361.65,360.38,361.35,359.02,334.13,299.401968605372,319.275584720814,319.275584720814,319.275584720814,319.275584720814,319.275584720814,319.275584720814,319.275584720814,319.275584720814,319.275584720814,355.433113505703,0.1575,21250,3,0.98
17,361.23,360.57,360.33,360.7,359.98,361.73,360.48,361.37,359.14,334.21,299.433628285907,319.310542226164,319.310542226164,319.310542226164,319.310542226164,319.310542226164,319.310542226164,319.310542226164,319.310542226164,319.310542226164,355.468071011053,0.1575,21250,3,0.98
18,361.34,360.63,360.38,360.75,360.07,361.82,360.59,361.39,359.29,334.29,299.465284902144,319.345496712778,319.345496712778,319.345496712778,319.345496712778,319.345496712778,319.345496712778,319.345496712778,319.345496712778,319.345496712778,355.503025497667,0.1575,21250,3,0.98
19,361.43,360.69,360.43,360.78,360.14,361.92,360.71,361.38,359.42,334.38,299.496938453973,319.380448180449,319.380448180449,319.380448180449,319.380448180449,319.380448180449,319.380448180449,319.380448180449,319.380448180449,319.380448180449,355.537976965337,0.1575,21250,3,0.98
