Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9_5,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
74,369.76,367.95,345.67,210.32,149.09,100.54,84.56,69.99,64.78,-1.16,76.19,372.351016545992,400.83242984096,400.83242984096,400.83242984096,400.83242984096,400.83242984096,400.83242984096,400.83242984096,400.83242984096,400.83242984096,430.426852117007,0.0375,25900,25,0.98
75,369.78,367.97,345.71,210.46,149.31,100.85,84.8,70.27,65.19,-2.51,76.8,372.488925959402,400.98860231275,400.98860231275,400.98860231275,400.98860231275,400.98860231275,400.98860231275,400.98860231275,400.98860231275,400.98860231275,430.583024588797,0.0375,25900,25,0.98
76,369.84,368.0,345.73,210.62,149.52,101.14,85.05,70.61,65.59,-0.24,77.42,372.626758575387,401.144695615984,401.144695615984,401.144695615984,401.144695615984,401.144695615984,401.144695615984,401.144695615984,401.144695615984,401.144695615984,430.739117892031,0.0375,25900,25,0.98
77,369.88,368.04,345.7,210.65,149.71,101.32,85.25,70.75,65.98,-2.37,78.03,372.764514398159,401.300709744063,401.300709744063,401.300709744063,401.300709744063,401.300709744063,401.300709744063,401.300709744063,401.300709744063,401.300709744063,430.89513202011,0.0375,25900,25,0.98
78,369.89,368.03,345.68,210.62,149.91,101.6,85.45,70.98,66.34,-0.23,78.63,372.902193431979,401.456644690447,401.456644690447,401.456644690447,401.456644690447,401.456644690447,401.456644690447,401.456644690447,401.456644690447,401.456644690447,431.051066966494,0.0375,25900,25,0.98
79,369.9,368.09,345.7,210.65,150.18,101.78,85.77,71.11,66.87,-1.17,79.54,373.039795681161,401.612500448657,401.612500448657,401.612500448657,401.612500448657,401.612500448657,401.612500448657,401.612500448657,401.612500448657,401.612500448657,431.206922724704,0.0375,25900,25,0.98
80,369.91,368.12,345.78,210.62,150.41,102.02,86.05,71.21,67.38,-2.56,80.44,373.17732115007,401.768277012275,401.768277012275,401.768277012275,401.768277012275,401.768277012275,401.768277012275,401.768277012275,401.768277012275,401.768277012275,431.362699288323,0.0375,25900,25,0.98
81,370.01,368.19,345.89,210.52,150.51,102.21,86.22,71.48,67.74,-1.26,81.03,373.31476984312,401.923974374945,401.923974374945,401.923974374945,401.923974374945,401.923974374945,401.923974374945,401.923974374945,401.923974374945,401.923974374945,431.518396650992,0.0375,25900,25,0.98
82,370.1,368.25,345.98,210.56,150.6,102.41,86.4,71.69,68.09,-1.8,81.62,373.452141764779,402.079592530368,402.079592530368,402.079592530368,402.079592530368,402.079592530368,402.079592530368,402.079592530368,402.079592530368,402.079592530368,431.674014806415,0.0375,25900,25,0.98
83,370.2,368.31,346.09,210.43,150.66,102.62,86.58,71.9,68.45,-1.14,82.2,373.589436919563,402.235131472309,402.235131472309,402.235131472309,402.235131472309,402.235131472309,402.235131472309,402.235131472309,402.235131472309,402.235131472309,431.829553748356,0.0375,25900,25,0.98
84,370.28,368.27,346.22,210.36,150.73,102.81,86.74,72.07,68.8,-1.32,82.77,373.726655312044,402.390591194593,402.390591194593,402.390591194593,402.390591194593,402.390591194593,402.390591194593,402.390591194593,402.390591194593,402.390591194593,431.98501347064,0.0375,25900,25,0.98
85,370.29,368.24,346.27,210.33,150.82,103.0,86.86,72.24,69.14,-3.54,83.34,373.863796946839,402.545971691102,402.545971691102,402.545971691102,402.545971691102,402.545971691102,402.545971691102,402.545971691102,402.545971691102,402.545971691102,432.140393967149,0.0375,25900,25,0.98
86,370.28,368.23,346.25,210.22,150.94,103.23,87.0,72.44,69.48,-4.5,83.91,374.00086182862,402.701272955785,402.701272955785,402.701272955785,402.701272955785,402.701272955785,402.701272955785,402.701272955785,402.701272955785,402.701272955785,432.295695231832,0.0375,25900,25,0.98
87,370.23,368.21,346.19,210.26,151.1,103.42,87.19,72.81,69.87,-7.24,84.49,374.137849962109,402.856494982646,402.856494982646,402.856494982646,402.856494982646,402.856494982646,402.856494982646,402.856494982646,402.856494982646,402.856494982646,432.450917258693,0.0375,25900,25,0.98
88,370.24,368.19,346.05,210.52,151.37,103.7,87.42,73.12,70.45,-5.16,85.33,374.274761352077,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,403.011637765752,432.606060041799,0.0375,25900,25,0.98
89,370.38,368.23,345.89,210.78,151.56,104.02,87.71,73.53,71.06,-3.91,86.15,374.41159600335,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,403.16670129923,432.761123575277,0.0375,25900,25,0.98
90,370.44,368.33,345.87,210.85,151.67,104.16,87.91,73.83,71.47,-6.25,86.72,374.5483539208,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,403.321685577268,432.916107853315,0.0375,25900,25,0.98
