Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,Theoretical_Temps_1,Theoretical_Temps_2,Theoretical_Temps_3,Theoretical_Temps_4,Theoretical_Temps_5,Theoretical_Temps_6,Theoretical_Temps_7,Theoretical_Temps_8,Theoretical_Temps_9,Theoretical_Temps_10,Theoretical_Temps_11,h,flux,abs,surf
13,360.19,359.64,360.32,361.38,360.56,362.42,360.94,361.89,360.1,338.0,305.775557586154,326.320460180612,326.320460180612,326.320460180612,326.320460180612,326.320460180612,326.320460180612,326.320460180612,326.320460180612,326.320460180612,368.262964978903,0.1575,25900,3,0.98
14,360.23,359.68,360.39,361.45,360.65,362.54,361.03,362.04,360.14,338.0,305.816203256742,326.365434575751,326.365434575751,326.365434575751,326.365434575751,326.365434575751,326.365434575751,326.365434575751,326.365434575751,326.365434575751,368.307939374042,0.1575,25900,3,0.98
15,360.31,359.72,360.45,361.5,360.74,362.65,361.12,362.17,360.19,337.95,305.856844756958,326.41040496427,326.41040496427,326.41040496427,326.41040496427,326.41040496427,326.41040496427,326.41040496427,326.41040496427,326.41040496427,368.352909762561,0.1575,25900,3,0.98
16,360.39,359.76,360.5,361.55,360.8,362.72,361.26,362.24,360.24,337.9,305.897482086542,326.455371345736,326.455371345736,326.455371345736,326.455371345736,326.455371345736,326.455371345736,326.455371345736,326.455371345736,326.455371345736,368.397876144027,0.1575,25900,3,0.98
17,360.48,359.82,360.57,361.61,360.87,362.81,361.44,362.34,360.28,337.82,305.938115245231,326.500333719717,326.500333719717,326.500333719717,326.500333719717,326.500333719717,326.500333719717,326.500333719717,326.500333719717,326.500333719717,368.442838518007,0.1575,25900,3,0.98
18,360.57,359.86,360.64,361.67,360.93,362.89,361.62,362.41,360.33,337.74,305.978744232768,326.54529208578,326.54529208578,326.54529208578,326.54529208578,326.54529208578,326.54529208578,326.54529208578,326.54529208578,326.54529208578,368.48779688407,0.1575,25900,3,0.98
19,360.7,359.95,360.7,361.74,361.02,362.96,361.86,362.45,360.38,337.66,306.01936904889,326.590246443492,326.590246443492,326.590246443492,326.590246443492,326.590246443492,326.590246443492,326.590246443492,326.590246443492,326.590246443492,368.532751241783,0.1575,25900,3,0.98
20,360.86,360.03,360.76,361.8,361.1,363.01,362.06,362.48,360.34,337.62,306.059989693339,326.635196792422,326.635196792422,326.635196792422,326.635196792422,326.635196792422,326.635196792422,326.635196792422,326.635196792422,326.635196792422,368.577701590713,0.1575,25900,3,0.98
21,360.94,360.07,360.82,361.86,361.16,363.04,362.17,362.52,360.31,337.61,306.100606165854,326.680143132138,326.680143132138,326.680143132138,326.680143132138,326.680143132138,326.680143132138,326.680143132138,326.680143132138,326.680143132138,368.622647930429,0.1575,25900,3,0.98
22,361.05,360.14,360.88,361.93,361.2,363.08,362.25,362.6,360.31,337.61,306.141218466175,326.725085462208,326.725085462208,326.725085462208,326.725085462208,326.725085462208,326.725085462208,326.725085462208,326.725085462208,326.725085462208,368.667590260498,0.1575,25900,3,0.98
