Time,TC_Bottom_rec_groove,TC_botm_Ind,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC_wall_ins_ext,TC_bottom_ins_groove
Seconds,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C
,,,,,,,,,,,,,,
948,362.32,22.73,360.48,360.28,360,360.44,360.04,361.73,360.52,360.42,358.56,338.73,23.92,31.38
949,362.34,22.74,360.46,360.27,360.01,360.46,360.02,361.75,360.52,360.43,358.44,338.74,23.91,31.38
950,362.36,22.74,360.44,360.26,360.01,360.49,360.02,361.75,360.53,360.47,358.31,338.75,23.92,31.38
951,362.38,22.74,360.44,360.25,360.01,360.53,360.01,361.77,360.54,360.54,358.24,338.76,23.92,31.39
952,362.4,22.73,360.42,360.21,360.03,360.54,360,361.76,360.55,360.61,358.23,338.79,23.93,31.38
953,362.41,22.72,360.44,360.19,360.03,360.57,360,361.77,360.54,360.74,358.26,338.85,23.93,31.39
954,362.42,22.72,360.45,360.16,360.03,360.57,359.99,361.78,360.52,360.84,358.29,338.91,23.93,31.39
955,362.44,22.71,360.46,360.16,360,360.59,359.98,361.8,360.53,360.85,358.35,338.97,23.93,31.39
956,362.46,22.74,360.41,360.12,359.99,360.6,359.98,361.81,360.52,360.85,358.39,339.04,23.93,31.39
957,362.48,22.75,360.33,360.02,359.98,360.59,359.97,361.83,360.51,360.86,358.39,339.12,23.93,31.38
958,362.5,22.76,360.29,359.98,359.95,360.6,359.97,361.85,360.52,360.87,358.42,339.2,23.93,31.38
959,362.51,22.74,360.27,359.94,359.93,360.6,359.95,361.84,360.53,360.84,358.46,339.27,23.92,31.37
960,362.54,22.71,360.26,359.93,359.91,360.61,359.95,361.84,360.53,360.77,358.52,339.35,23.91,31.37
961,362.55,22.71,360.28,359.92,359.89,360.61,359.97,361.83,360.52,360.71,358.56,339.44,23.92,31.37
962,362.56,22.68,360.28,359.9,359.85,360.63,359.97,361.81,360.49,360.65,358.61,339.54,23.93,31.36
963,362.58,22.68,360.3,359.88,359.8,360.62,359.98,361.78,360.49,360.62,358.62,339.66,23.93,31.36
964,362.59,22.69,360.32,359.85,359.75,360.61,359.99,361.75,360.49,360.59,358.63,339.81,23.92,31.35
965,362.6,22.7,360.39,359.77,359.65,360.58,359.99,361.7,360.43,360.52,358.67,340.02,23.93,31.36
966,362.62,22.68,360.46,359.72,359.56,360.55,359.96,361.67,360.32,360.43,358.68,340.22,23.93,31.36
967,362.64,22.67,360.49,359.69,359.5,360.52,359.93,361.62,360.26,360.34,358.64,340.34,23.92,31.35
968,362.66,22.67,360.56,359.67,359.45,360.48,359.9,361.6,360.23,360.28,358.57,340.44,23.92,31.35
969,362.67,22.69,360.63,359.66,359.38,360.46,359.87,361.58,360.22,360.22,358.45,340.52,23.92,31.35
970,362.69,22.7,360.66,359.65,359.33,360.42,359.83,361.53,360.21,360.17,358.33,340.59,23.93,31.36
971,362.71,22.71,360.69,359.62,359.3,360.4,359.8,361.48,360.18,360.12,358.24,340.66,23.93,31.36
972,362.72,22.71,360.71,359.59,359.29,360.37,359.77,361.44,360.13,360.08,358.16,340.76,23.94,31.36
973,362.73,22.71,360.71,359.56,359.29,360.35,359.74,361.4,360.09,360.07,358.09,340.87,23.93,31.37
974,362.74,22.7,360.65,359.51,359.3,360.33,359.69,361.37,360.02,360.07,358.05,341.02,23.93,31.37
975,362.76,22.7,360.55,359.46,359.3,360.32,359.63,361.37,359.93,360.08,358.09,341.11,23.93,31.37
976,362.77,22.73,360.5,359.42,359.32,360.31,359.59,361.36,359.89,360.09,358.14,341.14,23.94,31.37
977,362.8,22.72,360.47,359.38,359.34,360.29,359.56,361.36,359.87,360.09,358.17,341.15,23.95,31.37
978,362.81,22.71,360.43,359.34,359.34,360.27,359.52,361.34,359.87,360.09,358.17,341.15,23.95,31.38
979,362.82,22.71,360.39,359.33,359.32,360.25,359.5,361.32,359.88,360.09,358.09,341.12,23.94,31.38
980,362.85,22.72,360.34,359.32,359.3,360.2,359.48,361.3,359.93,360.16,357.99,341.08,23.95,31.37
981,362.86,22.71,360.3,359.36,359.29,360.17,359.49,361.28,359.95,360.26,357.93,341.05,23.95,31.38
982,362.88,22.72,360.24,359.43,359.25,360.16,359.49,361.27,359.97,360.26,357.9,341.04,23.94,31.37
983,362.9,22.75,360.19,359.48,359.23,360.15,359.52,361.26,360.03,360.06,357.88,341.04,23.94,31.38
984,362.92,22.75,360.17,359.45,359.21,360.14,359.58,361.24,360.08,359.92,357.86,341.06,23.95,31.38
985,362.92,22.77,360.16,359.4,359.19,360.13,359.6,361.25,360.11,359.87,357.86,341.11,23.95,31.38
986,362.92,22.78,360.12,359.33,359.17,360.12,359.62,361.27,360.15,359.85,357.88,341.16,23.94,31.38
987,362.91,22.77,360.08,359.28,359.18,360.12,359.65,361.3,360.21,359.89,357.94,341.22,23.94,31.38
988,362.91,22.78,360.02,359.24,359.2,360.12,359.68,361.34,360.25,359.93,358.03,341.27,23.95,31.38
989,362.91,22.77,359.96,359.25,359.2,360.13,359.7,361.37,360.2,359.93,358.13,341.32,23.95,31.38
990,362.89,22.76,359.94,359.27,359.23,360.12,359.72,361.43,360.13,359.94,358.22,341.34,23.95,31.38
991,362.89,22.76,359.89,359.32,359.24,360.12,359.72,361.49,360.08,359.94,358.3,341.35,23.94,31.38
992,362.88,22.75,359.84,359.38,359.27,360.13,359.73,361.53,360.01,359.9,358.42,341.34,23.95,31.39
993,362.87,22.74,359.84,359.39,359.31,360.11,359.73,361.57,359.93,359.88,358.51,341.33,23.96,31.38
994,362.87,22.74,359.85,359.4,359.35,360.11,359.73,361.58,359.9,359.84,358.51,341.34,23.95,31.38
995,362.87,22.77,359.85,359.41,359.39,360.12,359.73,361.59,359.82,359.84,358.45,341.36,23.96,31.38
996,362.86,22.76,359.83,359.39,359.44,360.13,359.73,361.57,359.69,359.85,358.35,341.4,23.95,31.37
997,362.87,22.78,359.79,359.36,359.48,360.12,359.71,361.55,359.61,359.88,358.25,341.43,23.95,31.38
998,362.88,22.78,359.75,359.35,359.54,360.11,359.7,361.51,359.58,359.9,358.14,341.45,23.95,31.37
999,362.9,22.79,359.71,359.34,359.57,360.07,359.7,361.47,359.59,359.91,358.02,341.47,23.95,31.38
1000,362.91,22.77,359.69,359.34,359.56,360.04,359.69,361.43,359.65,359.91,357.89,341.49,23.95,31.37
1001,362.93,22.76,359.64,359.27,359.5,360.01,359.66,361.38,359.75,359.97,357.8,341.52,23.95,31.37
1002,362.95,22.76,359.6,359.2,359.44,360,359.61,361.33,359.84,360.04,357.79,341.56,23.94,31.37
1003,362.95,22.75,359.6,359.18,359.41,359.99,359.58,361.31,359.88,360.13,357.8,341.6,23.95,31.38
1004,362.95,22.77,359.58,359.16,359.37,359.98,359.55,361.26,359.91,360.24,357.81,341.64,23.95,31.38
1005,362.95,22.79,359.6,359.1,359.34,359.98,359.52,361.23,359.92,360.34,357.85,341.7,23.95,31.38
1006,362.95,22.81,359.6,359.01,359.31,359.98,359.51,361.2,359.92,360.35,357.86,341.78,23.95,31.38
1007,362.94,22.81,359.64,358.96,359.28,359.99,359.5,361.19,359.91,360.32,357.87,341.84,23.95,31.38
1008,362.93,22.82,359.66,358.93,359.26,359.98,359.48,361.21,359.9,360.23,357.81,341.9,23.95,31.39
1009,362.93,22.83,359.68,358.91,359.25,359.98,359.47,361.23,359.91,360.17,357.77,341.94,23.96,31.39
1010,362.92,22.85,359.66,358.86,359.24,359.97,359.43,361.23,359.97,360.13,357.83,341.97,23.96,31.39
1011,362.9,22.87,359.56,358.8,359.26,359.99,359.39,361.24,360.05,360.15,357.91,341.99,23.97,31.4
1012,362.91,22.87,359.51,358.76,359.27,359.99,359.36,361.22,360.08,360.21,357.96,342.02,23.96,31.39
1013,362.89,22.86,359.45,358.71,359.29,360,359.33,361.2,360.11,360.24,357.97,342.05,23.96,31.39
1014,362.89,22.84,359.39,358.66,359.29,360,359.29,361.17,360.14,360.24,358.01,342.09,23.96,31.39
1015,362.89,22.85,359.37,358.62,359.32,359.99,359.25,361.15,360.17,360.25,358.04,342.14,23.95,31.39
1016,362.88,22.86,359.37,358.61,359.36,359.96,359.21,361.13,360.21,360.27,358.08,342.18,23.96,31.38
1017,362.88,22.86,359.36,358.59,359.37,359.95,359.17,361.12,360.23,360.32,358.1,342.23,23.96,31.39
1018,362.88,22.85,359.35,358.59,359.4,359.92,359.13,361.09,360.25,360.37,358.11,342.33,23.96,31.39
1019,362.88,22.84,359.34,358.62,359.43,359.92,359.08,361.06,360.31,360.41,358.19,342.5,23.97,31.39
1020,362.88,22.82,359.36,358.64,359.45,359.93,359.04,361.04,360.35,360.41,358.29,342.66,23.96,31.4
1021,362.9,22.82,359.37,358.66,359.46,359.95,359.02,361.03,360.36,360.36,358.39,342.76,23.96,31.4
1022,362.92,22.82,359.39,358.69,359.48,359.96,359.02,361,360.37,360.31,358.47,342.87,23.96,31.39
1023,362.93,22.81,359.45,358.72,359.49,359.98,359.02,360.98,360.35,360.25,358.53,342.98,23.96,31.39
1024,362.94,22.81,359.49,358.75,359.49,359.99,359.03,360.95,360.32,360.22,358.57,343.07,23.96,31.39
1025,362.95,22.82,359.42,358.79,359.48,360,359.06,360.93,360.29,360.21,358.61,343.14,23.97,31.4
1026,362.98,22.82,359.37,358.81,359.5,360.01,359.1,360.9,360.27,360.21,358.64,343.19,23.96,31.4
1027,362.99,22.81,359.31,358.8,359.5,360,359.13,360.85,360.22,360.25,358.66,343.22,23.96,31.4
1028,363.02,22.83,359.24,358.73,359.48,359.99,359.21,360.82,360.13,360.3,358.63,343.25,23.96,31.39
1029,363.04,22.85,359.22,358.68,359.44,359.97,359.27,360.8,360.01,360.41,358.63,343.31,23.96,31.4
1030,363.04,22.83,359.22,358.67,359.4,359.95,359.27,360.77,359.98,360.51,358.66,343.35,23.96,31.39
1031,363.05,22.82,359.22,358.67,359.37,359.93,359.27,360.78,360.04,360.52,358.69,343.38,23.96,31.39
1032,363.05,22.81,359.21,358.66,359.33,359.89,359.25,360.79,360.08,360.52,358.73,343.41,23.97,31.4
1033,363.06,22.78,359.24,358.66,359.32,359.85,359.23,360.81,360.11,360.52,358.79,343.41,23.96,31.39
1034,363.06,22.79,359.25,358.69,359.31,359.84,359.23,360.83,360.12,360.52,358.84,343.42,23.96,31.39
1035,363.07,22.79,359.24,358.72,359.3,359.85,359.23,360.86,360.14,360.54,358.85,343.48,23.95,31.39
1036,363.08,22.78,359.21,358.77,359.32,359.84,359.23,360.88,360.18,360.58,358.87,343.57,23.96,31.39
1037,363.09,22.76,359.2,358.83,359.34,359.84,359.24,360.91,360.19,360.64,358.9,343.7,23.96,31.39
1038,363.1,22.75,359.22,358.81,359.35,359.84,359.28,360.94,360.11,360.64,358.9,343.86,23.96,31.39
1039,363.12,22.77,359.25,358.77,359.37,359.85,359.31,360.97,360.04,360.54,358.89,343.97,23.96,31.4
1040,363.13,22.76,359.27,358.74,359.37,359.86,359.35,360.99,359.98,360.39,358.85,344.1,23.96,31.4
1041,363.12,22.78,359.3,358.72,359.36,359.87,359.37,361.03,359.92,360.28,358.77,344.2,23.97,31.4
1042,363.15,22.8,359.32,358.68,359.34,359.88,359.42,361.05,359.9,360.22,358.66,344.28,23.96,31.39
1043,363.15,22.81,359.32,358.63,359.32,359.89,359.45,361.09,359.93,360.19,358.57,344.31,23.96,31.39
1044,363.17,22.81,359.34,358.6,359.29,359.89,359.47,361.13,359.98,360.19,358.49,344.34,23.96,31.4
1045,363.17,22.81,359.35,358.58,359.27,359.89,359.48,361.16,360.02,360.18,358.41,344.35,23.96,31.4
1046,363.19,22.8,359.29,358.57,359.25,359.88,359.48,361.2,360.08,360.17,358.29,344.33,23.96,31.4
1047,363.21,22.78,359.23,358.53,359.25,359.85,359.48,361.23,360.12,360.14,358.22,344.33,23.97,31.39
1048,363.21,22.79,359.16,358.44,359.25,359.84,359.48,361.26,360.13,360.12,358.26,344.32,23.97,31.4
1049,363.22,22.79,359.1,358.36,359.27,359.8,359.48,361.29,360.17,360.15,358.35,344.34,23.95,31.39
1050,363.22,22.8,359.03,358.27,359.28,359.79,359.47,361.31,360.17,360.2,358.44,344.35,23.96,31.39
1051,363.21,22.83,358.97,358.21,359.29,359.76,359.46,361.32,360.16,360.27,358.53,344.38,23.96,31.4
1052,363.21,22.84,358.93,358.17,359.32,359.74,359.46,361.32,360.14,360.37,358.63,344.42,23.96,31.4
1053,363.21,22.84,358.9,358.17,359.35,359.74,359.45,361.31,360.14,360.49,358.71,344.44,23.97,31.4
1054,363.21,22.84,358.88,358.18,359.39,359.74,359.44,361.29,360.15,360.53,358.76,344.47,23.97,31.39
1055,363.19,22.85,358.85,358.25,359.43,359.74,359.43,361.26,360.16,360.51,358.83,344.53,23.97,31.4
1056,363.19,22.85,358.82,358.31,359.46,359.74,359.41,361.23,360.16,360.45,358.9,344.6,23.96,31.4
1057,363.19,22.86,358.82,358.32,359.47,359.74,359.4,361.22,360.11,360.39,358.97,344.67,23.96,31.41
1058,363.19,22.86,358.85,358.33,359.47,359.72,359.38,361.21,360.07,360.3,359.02,344.74,23.96,31.41
1059,363.2,22.84,358.87,358.32,359.46,359.71,359.35,361.19,360.01,360.26,359.02,344.8,23.97,31.43
1060,363.2,22.84,358.9,358.3,359.45,359.7,359.33,361.19,359.98,360.29,358.95,344.83,23.96,31.43
1061,363.19,22.84,358.92,358.23,359.43,359.7,359.3,361.16,359.96,360.3,358.84,344.81,23.96,31.43
1062,363.21,22.85,358.94,358.19,359.41,359.72,359.28,361.16,359.95,360.32,358.69,344.79,23.96,31.43
1063,363.21,22.82,358.98,358.19,359.39,359.72,359.26,361.14,359.97,360.33,358.55,344.77,23.96,31.43
1064,363.22,22.81,358.96,358.21,359.35,359.75,359.23,361.13,360.02,360.34,358.44,344.69,23.97,31.44
1065,363.23,22.79,358.9,358.16,359.28,359.77,359.21,361.11,360.11,360.32,358.37,344.61,23.97,31.43
1066,363.24,22.78,358.86,358.12,359.25,359.78,359.21,361.1,360.15,360.3,358.31,344.55,23.97,31.42
1067,363.26,22.78,358.84,358.09,359.21,359.81,359.22,361.07,360.18,360.29,358.3,344.5,23.97,31.43
1068,363.26,22.78,358.84,358.06,359.18,359.83,359.24,361.04,360.2,360.3,358.36,344.46,23.98,31.42
1069,363.27,22.78,358.86,358.05,359.16,359.83,359.27,361.02,360.22,360.31,358.44,344.42,23.97,31.42
1070,363.27,22.76,358.88,358.07,359.15,359.82,359.31,361,360.22,360.3,358.47,344.38,23.97,31.42
1071,363.27,22.76,358.9,358.07,359.13,359.79,359.34,361.02,360.22,360.26,358.47,344.34,23.97,31.42
1072,363.28,22.77,358.91,358.08,359.12,359.74,359.36,361.03,360.21,360.21,358.46,344.3,23.97,31.42
1073,363.28,22.74,358.85,358.05,359.11,359.73,359.36,361.05,360.21,360.18,358.41,344.29,23.97,31.41
1074,363.29,22.73,358.8,358.05,359.11,359.72,359.34,361.06,360.21,360.16,358.42,344.26,23.97,31.41
1075,363.29,22.76,358.79,358.11,359.12,359.71,359.33,361.08,360.19,360.13,358.46,344.25,23.97,31.41
1076,363.29,22.76,358.8,358.19,359.13,359.67,359.33,361.11,360.15,360.1,358.51,344.25,23.97,31.42
1077,363.29,22.78,358.82,358.22,359.13,359.64,359.32,361.13,360.12,360.03,358.56,344.27,23.98,31.41
1078,363.29,22.78,358.85,358.26,359.1,359.61,359.31,361.15,360.09,359.93,358.64,344.32,23.98,31.42
1079,363.3,22.79,358.9,358.27,359.1,359.59,359.32,361.15,360.09,359.87,358.74,344.37,23.98,31.42
1080,363.31,22.78,358.94,358.24,359.08,359.57,359.31,361.15,360.09,359.86,358.84,344.41,23.98,31.42
1081,363.31,22.76,358.97,358.17,359.07,359.55,359.3,361.13,360.11,359.85,358.94,344.45,23.98,31.42
1082,363.31,22.75,358.97,358.04,359.04,359.52,359.29,361.11,360.15,359.85,359.07,344.53,23.97,31.43
1083,363.31,22.74,358.96,357.85,359,359.48,359.28,361.09,360.19,359.8,359.13,344.6,23.97,31.42
1084,363.31,22.75,358.98,357.78,358.99,359.45,359.28,361.07,360.21,359.72,359.13,344.63,23.98,31.43
1085,363.3,22.78,359,357.74,358.98,359.45,359.28,361.07,360.21,359.73,359.07,344.67,23.98,31.43
1086,363.29,22.81,359.02,357.71,358.97,359.44,359.27,361.06,360.2,359.78,358.94,344.67,23.97,31.44
1087,363.28,22.79,359.05,357.67,358.98,359.46,359.26,361.07,360.2,359.82,358.82,344.69,23.98,31.44
1088,363.27,22.77,359.08,357.66,359,359.47,359.25,361.08,360.21,359.9,358.74,344.71,23.99,31.45
1089,363.27,22.77,359.11,357.63,359,359.47,359.23,361.1,360.19,360.01,358.66,344.71,23.99,31.46
1090,363.26,22.77,359.15,357.57,359.03,359.46,359.2,361.13,360.15,360.11,358.57,344.68,23.98,31.45
1091,363.24,22.78,359.25,357.48,359.03,359.46,359.13,361.14,360.12,360.18,358.47,344.65,23.98,31.45
1092,363.23,22.79,359.34,357.45,359.01,359.47,359.07,361.16,360.13,360.19,358.4,344.67,23.98,31.45
1093,363.22,22.82,359.39,357.46,358.99,359.49,359.03,361.19,360.16,360.22,358.37,344.68,23.99,31.45
1094,363.21,22.83,359.41,357.5,358.99,359.52,359,361.19,360.19,360.22,358.3,344.72,23.99,31.43
1095,363.21,22.86,359.42,357.55,358.98,359.53,358.97,361.17,360.2,360.26,358.27,344.71,23.98,31.44
1096,363.22,22.86,359.42,357.6,358.98,359.55,358.93,361.15,360.23,360.3,358.24,344.7,23.98,31.44
1097,363.23,22.89,359.42,357.64,358.98,359.53,358.89,361.1,360.21,360.23,358.2,344.68,23.98,31.44
1098,363.24,22.91,359.4,357.66,358.96,359.54,358.86,361.06,360.1,360.14,358.09,344.62,23.98,31.43
1099,363.24,22.9,359.36,357.7,358.94,359.53,358.81,361.04,360.02,360.11,357.88,344.55,23.98,31.43
1100,363.26,22.89,359.27,357.79,358.91,359.51,358.78,361.03,360,360.07,357.56,344.48,23.98,31.43
1101,363.27,22.88,359.19,357.84,358.87,359.5,358.76,361.03,359.96,360.05,357.33,344.4,23.98,31.43
1102,363.29,22.88,359.13,357.86,358.85,359.48,358.76,361.04,359.97,360.07,357.26,344.4,23.98,31.43
1103,363.29,22.88,359.1,357.87,358.85,359.47,358.77,361.04,359.96,360.12,357.23,344.37,23.98,31.42
1104,363.31,22.89,359.05,357.87,358.86,359.46,358.8,361.04,359.95,360.21,357.2,344.35,23.98,31.42
1105,363.33,22.89,358.99,357.86,358.87,359.46,358.83,361.02,359.93,360.25,357.15,344.33,23.98,31.42
1106,363.33,22.9,358.94,357.85,358.89,359.46,358.87,361.01,359.94,360.21,357.07,344.3,23.98,31.43
1107,363.33,22.91,358.92,357.83,358.92,359.46,358.9,360.99,359.95,360.15,357.01,344.27,23.98,31.43
1108,363.35,22.89,358.91,357.79,358.94,359.46,358.93,360.96,360,360.1,356.97,344.24,23.98,31.43
1109,363.36,22.87,358.92,357.78,358.98,359.48,358.97,360.91,360.06,360.07,357.03,344.22,23.97,31.42
1110,363.36,22.84,358.9,357.84,359.03,359.5,359.02,360.86,360.1,360.06,357.12,344.2,23.98,31.42
1111,363.37,22.85,358.86,357.88,359.07,359.51,359.05,360.8,360.11,360.08,357.11,344.2,23.98,31.42
1112,363.38,22.85,358.81,357.88,359.1,359.53,359.08,360.75,360.12,360.1,357.13,344.2,23.97,31.43
1113,363.38,22.85,358.78,357.84,359.13,359.55,359.1,360.73,360.1,360.11,357.16,344.21,23.97,31.43
1114,363.37,22.83,358.73,357.8,359.16,359.56,359.12,360.72,360.06,360.1,357.22,344.24,23.97,31.43
1115,363.37,22.82,358.66,357.76,359.19,359.57,359.13,360.74,360.02,360.11,357.3,344.26,23.98,31.44
1116,363.37,22.81,358.62,357.71,359.21,359.59,359.13,360.77,360,360.13,357.38,344.31,23.98,31.44
1117,363.36,22.82,358.6,357.7,359.22,359.61,359.13,360.78,359.96,360.16,357.44,344.37,23.98,31.45
1118,363.36,22.83,358.62,357.67,359.2,359.65,359.11,360.77,359.96,360.19,357.49,344.48,23.99,31.44
1119,363.35,22.81,358.65,357.66,359.2,359.67,359.1,360.75,359.96,360.21,357.51,344.58,23.99,31.45
1120,363.34,22.81,358.66,357.67,359.21,359.66,359.08,360.73,359.92,360.23,357.48,344.63,23.99,31.44
1121,363.33,22.8,358.63,357.63,359.23,359.62,359.06,360.72,359.92,360.26,357.46,344.66,23.99,31.43
1122,363.33,22.8,358.58,357.56,359.26,359.59,359.04,360.7,359.91,360.26,357.45,344.71,23.97,31.43
1123,363.32,22.79,358.53,357.49,359.28,359.54,359.03,360.7,359.92,360.26,357.45,344.77,23.99,31.44
1124,363.32,22.79,358.5,357.45,359.29,359.5,359,360.7,359.92,360.26,357.41,344.81,23.99,31.43
1125,363.31,22.78,358.48,357.43,359.31,359.47,358.98,360.68,359.92,360.25,357.35,344.85,23.98,31.43
1126,363.32,22.77,358.45,357.41,359.3,359.46,358.96,360.65,359.9,360.23,357.3,344.94,23.98,31.42
1127,363.32,22.76,358.42,357.38,359.29,359.46,358.96,360.63,359.76,360.18,357.31,345.05,23.98,31.43
1128,363.32,22.77,358.42,357.36,359.28,359.45,358.94,360.6,359.67,360.11,357.29,345.14,23.98,31.42
1129,363.31,22.79,358.44,357.32,359.27,359.47,358.93,360.59,359.69,360.07,357.24,345.17,23.98,31.42
1130,363.32,22.79,358.46,357.27,359.27,359.48,358.91,360.59,359.74,360.03,357.22,345.17,23.98,31.44
1131,363.33,22.78,358.48,357.26,359.27,359.48,358.9,360.59,359.8,360.01,357.29,345.14,23.98,31.44
1132,363.34,22.75,358.51,357.24,359.26,359.48,358.87,360.6,359.86,360.06,357.37,345.09,23.98,31.44
1133,363.34,22.74,358.54,357.21,359.25,359.49,358.86,360.62,359.89,360.11,357.45,345.03,23.98,31.43
1134,363.35,22.73,358.55,357.19,359.23,359.48,358.85,360.63,359.93,360.17,357.52,344.98,23.99,31.44
1135,363.36,22.71,358.56,357.19,359.22,359.48,358.83,360.64,359.98,360.19,357.51,344.93,23.97,31.44
1136,363.38,22.71,358.58,357.19,359.17,359.48,358.83,360.65,360.06,360.21,357.52,344.89,23.99,31.44
1137,363.39,22.71,358.61,357.18,359.12,359.48,358.85,360.65,360.09,360.22,357.6,344.84,23.99,31.44
1138,363.41,22.7,358.64,357.19,359.07,359.48,358.87,360.66,360.07,360.18,357.64,344.81,23.98,31.44
1139,363.41,22.71,358.68,357.22,359.05,359.48,358.9,360.66,360.03,360.11,357.66,344.79,23.98,31.45
1140,363.43,22.74,358.7,357.23,359.04,359.49,358.92,360.67,360,360.03,357.7,344.77,23.98,31.45
1141,363.43,22.74,358.69,357.28,359.03,359.5,358.93,360.68,359.96,359.98,357.75,344.74,23.99,31.45
1142,363.43,22.73,358.67,357.31,359.03,359.49,358.95,360.7,359.92,359.97,357.77,344.72,23.99,31.45
1143,363.44,22.74,358.61,357.33,359.02,359.49,358.97,360.72,359.9,359.99,357.81,344.71,23.98,31.44
1144,363.45,22.77,358.57,357.36,359.02,359.47,358.98,360.76,359.91,360.02,357.83,344.71,23.99,31.44
1145,363.46,22.79,358.56,357.34,359.01,359.45,359.01,360.82,359.94,360.07,357.82,344.73,23.99,31.46
1146,363.46,22.8,358.57,357.31,359.02,359.44,359.02,360.85,359.98,360.1,357.81,344.79,23.99,31.44
1147,363.45,22.81,358.56,357.29,359.04,359.44,359.03,360.89,360.04,360.11,357.81,344.82,23.99,31.44
1148,363.44,22.81,358.54,357.31,359.04,359.43,359.04,360.93,360.08,360.1,357.84,344.86,23.99,31.44
1149,363.44,22.81,358.51,357.33,359.06,359.42,359.05,360.96,360.13,360.11,357.82,344.9,23.99,31.45
1150,363.44,22.8,358.47,357.34,359.07,359.43,359.05,360.97,360.19,360.15,357.78,344.94,23.99,31.44
1151,363.44,22.81,358.41,357.32,359.08,359.44,359.06,361,360.24,360.25,357.75,344.98,23.99,31.44
1152,363.42,22.83,358.36,357.29,359.09,359.45,359.05,361.02,360.25,360.37,357.75,345.04,23.99,31.44
1153,363.41,22.82,358.34,357.28,359.1,359.45,359.05,361.03,360.23,360.46,357.77,345.09,23.99,31.45
1154,363.39,22.83,358.3,357.27,359.11,359.46,359.05,361.03,360.16,360.52,357.8,345.16,23.99,31.44
1155,363.38,22.83,358.29,357.28,359.13,359.47,359.06,361.02,360.04,360.57,357.89,345.24,23.99,31.44
1156,363.37,22.85,358.3,357.29,359.12,359.49,359.06,361.02,360,360.56,358.01,345.3,23.99,31.44
1157,363.36,22.84,358.31,357.28,359.1,359.49,359.06,361.02,359.97,360.54,358.13,345.36,23.99,31.44
1158,363.37,22.85,358.37,357.28,359.09,359.5,359.05,361.02,359.94,360.46,358.28,345.43,24,31.45
1159,363.37,22.86,358.41,357.28,359.09,359.51,359.04,361.02,359.96,360.41,358.44,345.48,23.99,31.46
1160,363.38,22.87,358.42,357.24,359.09,359.5,359.03,361,360.01,360.4,358.55,345.52,24,31.45
1161,363.38,22.86,358.45,357.23,359.1,359.48,359.02,360.98,360,360.39,358.62,345.54,24,31.46
1162,363.39,22.86,358.46,357.22,359.11,359.46,359.01,360.98,359.99,360.38,358.66,345.53,24,31.45
1163,363.4,22.88,358.46,357.24,359.12,359.42,358.99,360.99,359.99,360.37,358.71,345.53,24,31.46
1164,363.42,22.86,358.45,357.26,359.14,359.38,358.99,361,359.96,360.37,358.8,345.52,24,31.46
1165,363.44,22.86,358.45,357.28,359.17,359.31,358.96,361.02,359.93,360.38,358.86,345.52,24,31.46
1166,363.44,22.88,358.49,357.31,359.16,359.26,358.96,361.05,359.81,360.43,358.92,345.5,24,31.46
1167,363.46,22.88,358.54,357.35,359.16,359.2,358.96,361.07,359.63,360.48,358.97,345.47,24,31.46
1168,363.47,22.88,358.57,357.36,359.17,359.14,358.97,361.08,359.5,360.49,359.01,345.44,24,31.45
1169,363.48,22.87,358.6,357.38,359.17,359.11,358.98,361.08,359.41,360.47,359.07,345.4,24,31.46
1170,363.5,22.85,358.65,357.4,359.18,359.1,358.99,361.05,359.4,360.42,359.1,345.36,24,31.46
1171,363.5,22.83,358.7,357.42,359.19,359.08,359.01,361.04,359.42,360.38,359.1,345.31,24,31.46
1172,363.51,22.8,358.8,357.41,359.22,359.07,359.04,361.02,359.51,360.35,359.01,345.22,24.01,31.46
1173,363.53,22.78,358.88,357.43,359.25,359.08,359.07,361.01,359.6,360.37,358.85,345.14,24,31.46
1174,363.54,22.78,358.93,357.44,359.25,359.11,359.09,361.01,359.68,360.41,358.71,345.09,24,31.47
1175,363.55,22.8,359.02,357.46,359.24,359.13,359.1,361.01,359.73,360.44,358.52,345.02,24,31.46
1176,363.58,22.79,359.1,357.43,359.25,359.16,359.1,361.02,359.76,360.46,358.36,344.95,24.01,31.47
1177,363.59,22.79,359.2,357.37,359.24,359.2,359.1,361.03,359.8,360.49,358.26,344.89,24,31.46
1178,363.59,22.79,359.29,357.32,359.23,359.22,359.09,361.04,359.87,360.51,358.2,344.86,24,31.46
1179,363.6,22.8,359.33,357.26,359.22,359.26,359.07,361.03,359.93,360.54,358.19,344.85,24,31.47
1180,363.61,22.79,359.28,357.18,359.23,359.31,359.05,361.02,359.99,360.56,358.17,344.87,24.01,31.46
1181,363.62,22.77,359.14,357.14,359.24,359.33,359.04,361,360.03,360.57,358.16,344.9,24,31.46
1182,363.62,22.79,359.03,357.12,359.23,359.36,359.03,360.99,360.06,360.55,358.18,344.92,24,31.47
1183,363.61,22.78,359.04,357.12,359.22,359.37,359.02,360.98,360.08,360.49,358.25,344.92,24,31.46
1184,363.62,22.77,359.05,357.13,359.21,359.39,359,360.97,360.08,360.47,358.33,344.93,24,31.46
