Time,TC_Bottom_rec_groove,TC_botm_Ind,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC_wall_ins_ext,TC_bottom_ins_groove
958,363.6,23.47,358.37,356.67,359.03,359.59,359.02,360.89,360.44,360.94,359.53,346.78,25.66,34.14
959,363.62,23.47,358.37,356.66,359.05,359.59,359.03,360.9,360.45,360.96,359.56,346.78,25.66,34.12
960,363.62,23.47,358.33,356.64,359.07,359.59,359.05,360.92,360.44,361.03,359.56,346.81,25.66,34.13
961,363.62,23.47,358.36,356.61,359.1,359.58,359.08,360.93,360.45,361.07,359.49,346.78,25.65,34.13
962,363.64,23.47,358.41,356.6,359.09,359.58,359.09,360.95,360.48,361.09,359.39,346.74,25.65,34.12
963,363.64,23.48,358.48,356.6,359.1,359.59,359.1,360.97,360.5,361.1,359.28,346.7,25.65,34.13
964,363.63,23.48,358.52,356.63,359.1,359.58,359.12,360.97,360.5,361.09,359.14,346.67,25.65,34.13
965,363.64,23.48,358.51,356.65,359.1,359.58,359.14,360.98,360.48,361,359,346.65,25.65,34.12
966,363.66,23.48,358.49,356.66,359.11,359.52,359.14,360.99,360.47,360.83,358.88,346.61,25.66,34.13
967,363.66,23.48,358.49,356.7,359.12,359.46,359.17,361,360.46,360.69,358.79,346.59,25.65,34.13
968,363.66,23.49,358.47,356.72,359.13,359.38,359.16,361.02,360.41,360.66,358.72,346.55,25.66,34.13
969,363.67,23.5,358.51,356.77,359.16,359.34,359.15,361.03,360.32,360.69,358.63,346.49,25.66,34.14
970,363.67,23.49,358.59,356.84,359.16,359.32,359.15,361.05,360.23,360.71,358.59,346.44,25.66,34.14
971,363.66,23.49,358.64,356.87,359.16,359.31,359.14,361.06,360.21,360.73,358.63,346.4,25.66,34.13
972,363.67,23.48,358.7,356.88,359.16,359.32,359.14,361.07,360.23,360.77,358.68,346.39,25.67,34.14
973,363.67,23.48,358.8,356.87,359.15,359.32,359.13,361.08,360.26,360.83,358.71,346.41,25.67,34.14
974,363.67,23.48,358.88,356.86,359.16,359.32,359.14,361.07,360.29,360.86,358.73,346.44,25.66,34.13
975,363.67,23.48,358.96,356.89,359.15,359.33,359.14,361.07,360.29,360.88,358.78,346.45,25.66,34.14
976,363.65,23.47,358.99,356.91,359.14,359.33,359.11,361.06,360.27,360.87,358.83,346.45,25.65,34.14
977,363.65,23.47,359,356.94,359.13,359.34,359.1,361.05,360.25,360.83,358.88,346.44,25.65,34.13
978,363.64,23.47,358.93,356.88,359.1,359.34,359.09,361.03,360.25,360.86,358.92,346.4,25.66,34.14
979,363.63,23.45,358.83,356.78,359.07,359.34,359.09,361.01,360.25,360.87,358.91,346.36,25.66,34.14
980,363.63,23.44,358.78,356.74,359.03,359.33,359.06,361,360.23,360.87,358.88,346.35,25.66,34.13
981,363.63,23.44,358.78,356.7,358.97,359.35,359.05,360.98,360.22,360.8,358.83,346.34,25.66,34.15
982,363.63,23.44,358.78,356.67,358.92,359.36,359.03,360.97,360.22,360.71,358.78,346.32,25.66,34.15
983,363.64,23.43,358.78,356.6,358.87,359.37,359.01,360.96,360.22,360.58,358.74,346.31,25.66,34.13
984,363.63,23.42,358.79,356.57,358.84,359.38,359,360.97,360.21,360.5,358.69,346.3,25.67,34.15
985,363.64,23.43,358.78,356.55,358.83,359.37,358.99,360.96,360.23,360.47,358.65,346.28,25.66,34.14
986,363.65,23.43,358.81,356.58,358.81,359.4,358.99,360.95,360.25,360.47,358.59,346.26,25.66,34.14
987,363.67,23.45,358.83,356.65,358.81,359.43,359.01,360.94,360.29,360.5,358.55,346.28,25.66,34.14
988,363.71,23.46,358.8,356.72,358.84,359.45,359.02,360.95,360.31,360.53,358.55,346.31,25.67,34.15
989,363.71,23.45,358.76,356.75,358.87,359.46,359.02,360.92,360.32,360.56,358.58,346.34,25.66,34.14
990,363.72,23.44,358.72,356.75,358.9,359.47,359.02,360.91,360.33,360.58,358.58,346.35,25.66,34.15
991,363.73,23.42,358.7,356.77,358.91,359.48,359.01,360.91,360.33,360.59,358.6,346.35,25.65,34.16
992,363.74,23.41,358.65,356.76,358.93,359.49,359,360.91,360.33,360.61,358.61,346.37,25.66,34.16
993,363.75,23.42,358.58,356.73,358.96,359.49,359,360.91,360.31,360.63,358.6,346.4,25.66,34.18
994,363.75,23.42,358.53,356.7,358.99,359.49,358.99,360.92,360.29,360.65,358.56,346.42,25.66,34.18
995,363.77,23.42,358.5,356.65,359,359.48,358.98,360.93,360.26,360.66,358.52,346.44,25.67,34.18
996,363.79,23.42,358.52,356.6,359.03,359.46,358.99,360.95,360.23,360.66,358.38,346.43,25.67,34.18
997,363.81,23.42,358.54,356.57,359.03,359.41,358.98,360.95,360.22,360.67,358.23,346.39,25.67,34.19
998,363.8,23.41,358.57,356.56,359.05,359.38,358.96,360.96,360.24,360.68,358.17,346.37,25.67,34.19
999,363.81,23.42,358.61,356.57,359.05,359.38,358.94,360.95,360.27,360.71,358.14,346.37,25.66,34.18
1000,363.82,23.43,358.64,356.63,359.07,359.41,358.92,360.95,360.3,360.73,358.12,346.39,25.66,34.19
1001,363.83,23.43,358.68,356.67,359.08,359.42,358.89,360.93,360.32,360.69,358.07,346.4,25.66,34.19
1002,363.84,23.44,358.71,356.7,359.11,359.45,358.89,360.9,360.36,360.63,358.04,346.41,25.66,34.19
1003,363.86,23.45,358.7,356.68,359.12,359.48,358.87,360.89,360.41,360.57,358,346.43,25.66,34.19
1004,363.87,23.44,358.67,356.65,359.14,359.48,358.87,360.87,360.45,360.52,358,346.44,25.67,34.19
1005,363.87,23.45,358.64,356.64,359.17,359.49,358.9,360.84,360.46,360.53,358.05,346.46,25.67,34.2
1006,363.88,23.46,358.62,356.65,359.16,359.49,358.91,360.83,360.44,360.54,358.12,346.47,25.66,34.2
1007,363.89,23.46,358.61,356.67,359.16,359.48,358.93,360.8,360.45,360.55,358.2,346.5,25.67,34.19
1008,363.89,23.45,358.63,356.69,359.15,359.45,358.91,360.78,360.42,360.58,358.25,346.51,25.66,34.2
1009,363.9,23.46,358.68,356.72,359.14,359.41,358.9,360.74,360.4,360.6,358.29,346.52,25.67,34.2
1010,363.91,23.47,358.75,356.73,359.15,359.38,358.89,360.72,360.36,360.65,358.3,346.51,25.67,34.2
1011,363.9,23.46,358.86,356.74,359.16,359.34,358.87,360.7,360.34,360.7,358.31,346.49,25.67,34.2
1012,363.91,23.45,358.95,356.74,359.17,359.31,358.85,360.7,360.36,360.71,358.31,346.48,25.66,34.19
1013,363.92,23.44,359,356.71,359.17,359.27,358.85,360.7,360.39,360.74,358.29,346.46,25.66,34.2
1014,363.93,23.44,359.06,356.72,359.18,359.26,358.83,360.73,360.42,360.8,358.2,346.42,25.66,34.2
1015,363.94,23.44,359.1,356.78,359.18,359.24,358.82,360.74,360.45,360.83,358.09,346.41,25.67,34.21
1016,363.94,23.44,359.12,356.8,359.16,359.23,358.8,360.75,360.45,360.88,358.07,346.4,25.65,34.19
1017,363.95,23.43,359.16,356.83,359.15,359.24,358.8,360.78,360.46,360.95,358.07,346.41,25.66,34.19
1018,363.96,23.45,359.17,356.84,359.12,359.26,358.8,360.79,360.46,361,358.09,346.44,25.66,34.19
1019,363.96,23.45,359.16,356.86,359.11,359.3,358.82,360.82,360.4,361.01,358.08,346.44,25.66,34.19
1020,363.97,23.44,359.13,356.87,359.11,359.33,358.86,360.83,360.35,360.99,358.08,346.45,25.66,34.19
1021,363.98,23.46,359.11,356.88,359.13,359.36,358.9,360.85,360.31,360.98,358.12,346.47,25.66,34.19
1022,363.98,23.45,359.1,356.89,359.12,359.38,358.93,360.86,360.3,360.98,358.14,346.49,25.66,34.19
1023,363.99,23.46,359.09,356.83,359.12,359.4,358.93,360.88,360.35,360.99,358.17,346.53,25.65,34.19
1024,363.99,23.46,359.11,356.77,359.15,359.44,358.95,360.88,360.42,361.01,358.25,346.58,25.66,34.19
1025,364,23.44,359.08,356.74,359.17,359.47,358.96,360.85,360.44,361.02,358.34,346.6,25.66,34.2
1026,364.01,23.42,358.98,356.71,359.17,359.5,358.97,360.83,360.42,361.03,358.45,346.63,25.66,34.19
1027,364.01,23.41,358.87,356.69,359.13,359.52,358.98,360.82,360.38,361.01,358.53,346.65,25.65,34.2
1028,364,23.4,358.8,356.69,359.1,359.54,358.98,360.82,360.33,360.98,358.62,346.67,25.66,34.19
1029,364,23.4,358.74,356.69,359.06,359.54,358.97,360.82,360.32,360.96,358.68,346.69,25.66,34.2
1030,363.99,23.39,358.71,356.72,359.03,359.53,358.95,360.82,360.31,360.87,358.64,346.7,25.66,34.2
1031,363.98,23.39,358.69,356.75,358.98,359.52,358.93,360.81,360.29,360.81,358.53,346.71,25.66,34.2
1032,363.97,23.38,358.66,356.75,358.92,359.51,358.9,360.82,360.25,360.75,358.35,346.72,25.66,34.19
1033,363.96,23.37,358.63,356.74,358.85,359.49,358.89,360.82,360.23,360.71,358.18,346.75,25.66,34.19
1034,363.96,23.37,358.65,356.75,358.83,359.45,358.89,360.84,360.25,360.71,358.11,346.76,25.66,34.19
1035,363.96,23.35,358.68,356.77,358.83,359.42,358.9,360.85,360.26,360.71,358.09,346.77,25.65,34.18
1036,363.96,23.36,358.74,356.8,358.84,359.38,358.91,360.86,360.26,360.73,358.11,346.75,25.66,34.18
1037,363.95,23.36,358.81,356.79,358.86,359.35,358.91,360.87,360.25,360.77,358.12,346.72,25.66,34.19
1038,363.95,23.36,358.85,356.78,358.89,359.33,358.9,360.87,360.22,360.77,358.15,346.67,25.66,34.18
1039,363.96,23.37,358.87,356.78,358.93,359.32,358.9,360.84,360.18,360.76,358.18,346.65,25.66,34.19
1040,363.95,23.37,358.83,356.76,358.97,359.3,358.88,360.81,360.13,360.8,358.17,346.6,25.66,34.19
1041,363.98,23.38,358.73,356.77,359.01,359.27,358.83,360.78,360.13,360.85,358.21,346.58,25.65,34.19
1042,363.98,23.38,358.63,356.79,359.04,359.23,358.78,360.74,360.16,360.9,358.3,346.53,25.65,34.19
1043,364,23.39,358.59,356.8,359.05,359.22,358.74,360.72,360.2,360.92,358.4,346.53,25.66,34.2
1044,364.01,23.38,358.59,356.76,359.04,359.16,358.72,360.67,360.24,360.91,358.5,346.54,25.65,34.19
1045,364.02,23.37,358.6,356.7,359.03,359.11,358.68,360.62,360.27,360.91,358.55,346.55,25.65,34.18
1046,364.04,23.39,358.63,356.67,359.02,359.06,358.63,360.6,360.3,360.89,358.55,346.54,25.65,34.18
1047,364.03,23.39,358.69,356.66,359.01,359.02,358.58,360.59,360.33,360.88,358.56,346.55,25.65,34.18
1048,364.03,23.4,358.73,356.66,358.97,358.98,358.54,360.56,360.34,360.87,358.62,346.58,25.65,34.18
1049,364.03,23.41,358.75,356.68,358.99,358.94,358.51,360.55,360.37,360.86,358.71,346.61,25.65,34.19
1050,364.01,23.42,358.77,356.71,358.97,358.92,358.48,360.52,360.38,360.85,358.77,346.59,25.66,34.2
1051,363.99,23.42,358.83,356.75,358.96,358.93,358.48,360.51,360.37,360.84,358.78,346.58,25.66,34.19
1052,363.99,23.43,358.86,356.77,358.95,358.96,358.49,360.49,360.32,360.88,358.76,346.57,25.65,34.2
1053,363.99,23.44,358.87,356.79,358.94,358.99,358.51,360.48,360.25,360.93,358.68,346.54,25.65,34.2
1054,364,23.45,358.86,356.79,358.92,359.02,358.53,360.46,360.14,360.86,358.5,346.51,25.66,34.21
1055,364,23.44,358.76,356.7,358.88,359,358.53,360.42,359.95,360.61,358.17,346.43,25.65,34.21
1056,363.99,23.45,358.58,356.57,358.82,358.95,358.51,360.35,359.76,360.35,357.79,346.29,25.66,34.21
1057,363.97,23.46,358.4,356.44,358.76,358.9,358.47,360.3,359.55,360.18,357.37,346.09,25.66,34.2
1058,363.93,23.46,358.26,356.31,358.69,358.81,358.41,360.21,359.35,359.93,356.97,345.84,25.65,34.2
1059,363.86,23.47,358.11,356.12,358.58,358.73,358.32,360.13,359.03,359.71,356.54,345.45,25.65,34.2
1060,363.76,23.47,357.96,355.98,358.46,358.65,358.22,360.01,358.75,359.48,356.25,345.06,25.64,34.2
1061,363.68,23.47,357.88,355.9,358.38,358.57,358.14,359.92,358.6,359.28,356.08,344.84,25.64,34.2
1062,363.61,23.47,357.82,355.81,358.31,358.5,358.08,359.83,358.46,359.11,355.93,344.62,25.64,34.2
1063,363.53,23.48,357.73,355.72,358.24,358.41,358.01,359.74,358.32,358.96,355.77,344.43,25.64,34.2
1064,363.43,23.48,357.63,355.66,358.17,358.37,357.94,359.71,358.18,358.89,355.6,344.26,25.65,34.2
1065,363.35,23.46,357.53,355.61,358.11,358.29,357.87,359.62,358.07,358.76,355.42,344.08,25.65,34.2
1066,363.25,23.45,357.46,355.58,358.04,358.23,357.81,359.54,357.96,358.63,355.2,343.92,25.65,34.2
1067,363.17,23.45,357.41,355.55,357.96,358.16,357.74,359.46,357.85,358.51,355.01,343.79,25.65,34.2
1068,363.02,23.44,357.33,355.5,357.87,358.09,357.65,359.4,357.71,358.4,354.81,343.57,25.65,34.21
1069,362.88,23.42,357.2,355.4,357.79,358.03,357.54,359.32,357.61,358.29,354.65,343.38,25.65,34.2
1070,362.78,23.41,357.12,355.33,357.73,357.96,357.49,359.25,357.54,358.2,354.56,343.27,25.65,34.2
1071,362.69,23.41,357.07,355.28,357.68,357.92,357.43,359.21,357.49,358.15,354.5,343.16,25.65,34.19
1072,362.59,23.42,357.02,355.24,357.62,357.86,357.37,359.13,357.44,358.08,354.48,343.06,25.65,34.19
1073,362.51,23.41,356.94,355.18,357.56,357.79,357.32,359.05,357.4,358.02,354.44,342.94,25.63,34.19
1074,362.43,23.42,356.87,355.14,357.51,357.73,357.27,358.99,357.36,357.97,354.45,342.81,25.65,34.2
1075,362.35,23.41,356.8,355.11,357.46,357.68,357.22,358.93,357.33,357.92,354.43,342.65,25.66,34.2
1076,362.25,23.41,356.72,355.1,357.41,357.62,357.16,358.86,357.29,357.85,354.34,342.48,25.65,34.2
1077,362.13,23.41,356.66,355.09,357.34,357.55,357.08,358.79,357.24,357.78,354.2,342.22,25.64,34.19
1078,361.99,23.41,356.63,355.03,357.26,357.51,357,358.76,357.19,357.75,354.07,341.91,25.64,34.2
1079,361.91,23.41,356.61,355.01,357.22,357.47,356.95,358.71,357.16,357.72,353.96,341.67,25.65,34.2
1080,361.82,23.4,356.58,354.99,357.17,357.41,356.89,358.65,357.13,357.67,353.89,341.45,25.65,34.2
1081,361.75,23.38,356.56,354.97,357.12,357.36,356.84,358.6,357.1,357.63,353.81,341.25,25.65,34.19
1082,361.66,23.37,356.54,354.94,357.09,357.31,356.79,358.54,357.07,357.58,353.74,341.08,25.64,34.19
1083,361.58,23.35,356.53,354.93,357.04,357.23,356.75,358.48,357.03,357.51,353.7,340.93,25.64,34.19
1084,361.48,23.35,356.52,354.94,357.01,357.13,356.69,358.43,356.99,357.42,353.66,340.79,25.64,34.2
1085,361.41,23.35,356.49,354.93,356.99,357.06,356.65,358.41,356.97,357.37,353.62,340.64,25.64,34.2
1086,361.29,23.35,356.5,354.95,356.94,356.99,356.57,358.37,356.94,357.34,353.5,340.39,25.64,34.23
1087,361.17,23.35,356.54,354.95,356.92,356.93,356.52,358.34,356.92,357.31,353.42,340.16,25.64,34.23
1088,361.09,23.36,356.56,354.95,356.9,356.87,356.48,358.3,356.9,357.28,353.33,339.99,25.64,34.24
1089,361.02,23.37,356.58,354.92,356.86,356.83,356.44,358.27,356.87,357.22,353.25,339.8,25.65,34.24
1090,360.93,23.38,356.57,354.87,356.82,356.8,356.42,358.23,356.84,357.08,353.23,339.6,25.65,34.24
1091,360.86,23.38,356.53,354.83,356.78,356.78,356.38,358.2,356.74,356.96,353.24,339.4,25.64,34.22
1092,360.78,23.39,356.47,354.8,356.75,356.75,356.37,358.18,356.65,356.92,353.26,339.21,25.65,34.22
1093,360.72,23.4,356.42,354.8,356.72,356.73,356.35,358.14,356.61,356.86,353.26,338.99,25.64,34.23
1094,360.65,23.42,356.4,354.81,356.71,356.71,356.33,358.11,356.6,356.8,353.23,338.77,25.64,34.23
1095,360.53,23.42,356.34,354.8,356.67,356.69,356.3,358.08,356.57,356.75,353.2,338.45,25.64,34.22
1096,360.43,23.41,356.28,354.8,356.63,356.68,356.28,358.05,356.52,356.72,353.3,338.17,25.64,34.22
1097,360.36,23.41,356.25,354.81,356.61,356.66,356.27,358.03,356.46,356.69,353.31,338,25.63,34.22
1098,360.28,23.41,356.21,354.79,356.6,356.65,356.24,358,356.39,356.69,353.26,337.81,25.64,34.22
1099,360.2,23.41,356.19,354.77,356.58,356.63,356.23,357.98,356.33,356.64,353.19,337.66,25.63,34.22
1100,360.13,23.42,356.18,354.76,356.56,356.62,356.21,357.97,356.28,356.57,353.13,337.51,25.64,34.22
1101,360.07,23.41,356.16,354.77,356.54,356.63,356.21,357.94,356.26,356.55,353.08,337.38,25.64,34.22
1102,360.01,23.42,356.15,354.78,356.53,356.62,356.19,357.93,356.23,356.54,353.1,337.26,25.64,34.22
1103,359.95,23.42,356.13,354.77,356.52,356.62,356.18,357.92,356.16,356.53,353.15,337.16,25.65,34.22
1104,359.85,23.42,356.11,354.74,356.5,356.6,356.17,357.88,356.08,356.53,353.15,337.01,25.64,34.22
1105,359.76,23.42,356.08,354.75,356.5,356.59,356.15,357.85,356.05,356.52,353.09,336.88,25.64,34.21
1106,359.7,23.42,356.04,354.77,356.48,356.59,356.14,357.84,356.05,356.48,353.1,336.8,25.64,34.22
1107,359.64,23.42,356,354.77,356.48,356.59,356.13,357.81,356.07,356.36,353.13,336.69,25.64,34.22
1108,359.58,23.43,355.95,354.76,356.47,356.59,356.11,357.77,356.06,356.29,353.13,336.53,25.64,34.23
1109,359.53,23.42,355.91,354.78,356.48,356.58,356.11,357.75,356.05,356.21,353.07,336.38,25.64,34.22
1110,359.47,23.42,355.88,354.79,356.47,356.57,356.1,357.72,356.01,356.06,353.01,336.25,25.63,34.21
1111,359.4,23.42,355.86,354.76,356.46,356.57,356.09,357.69,355.99,356.02,352.84,336.11,25.64,34.22
1112,359.34,23.44,355.84,354.75,356.45,356.56,356.07,357.67,355.96,356.07,352.68,335.96,25.63,34.22
1113,359.27,23.44,355.81,354.67,356.44,356.56,356.06,357.66,355.94,356.09,352.47,335.72,25.63,34.23
1114,359.19,23.45,355.76,354.61,356.43,356.56,356.05,357.64,355.93,356.07,352.2,335.46,25.64,34.22
1115,359.12,23.45,355.73,354.61,356.42,356.54,356.03,357.61,355.92,355.94,352.03,335.29,25.63,34.22
1116,359.07,23.44,355.71,354.58,356.41,356.53,356.02,357.6,355.9,355.86,351.91,335.09,25.64,34.23
1117,359.01,23.45,355.71,354.55,356.39,356.52,356,357.58,355.9,355.9,351.81,334.89,25.64,34.23
1118,358.96,23.45,355.72,354.52,356.37,356.51,355.98,357.56,355.85,355.97,351.73,334.68,25.64,34.23
1119,358.9,23.44,355.74,354.5,356.36,356.49,355.97,357.54,355.83,355.9,351.65,334.48,25.63,34.25
1120,358.85,23.44,355.74,354.48,356.33,356.49,355.96,357.53,355.81,355.81,351.6,334.29,25.63,34.24
1121,358.81,23.43,355.75,354.49,356.33,356.47,355.93,357.5,355.82,355.79,351.58,334.1,25.63,34.23
1122,358.74,23.43,355.75,354.52,356.31,356.46,355.89,357.47,355.82,355.81,351.67,333.89,25.63,34.23
1123,358.65,23.43,355.74,354.55,356.27,356.44,355.84,357.46,355.82,355.86,351.81,333.72,25.63,34.24
1124,358.62,23.43,355.75,354.57,356.26,356.41,355.81,357.44,355.83,355.92,351.89,333.66,25.63,34.24
1125,358.58,23.43,355.76,354.6,356.25,356.38,355.79,357.42,355.85,355.99,351.98,333.59,25.64,34.24
1126,358.53,23.43,355.77,354.61,356.24,356.35,355.77,357.41,355.86,356.06,352.08,333.53,25.63,34.24
1127,358.49,23.43,355.78,354.6,356.24,356.34,355.76,357.4,355.87,356.1,352.17,333.46,25.64,34.24
1128,358.45,23.44,355.77,354.61,356.23,356.32,355.74,357.38,355.87,356.15,352.27,333.37,25.62,34.25
1129,358.41,23.45,355.77,354.6,356.21,356.31,355.74,357.38,355.88,356.17,352.37,333.27,25.64,34.25
1130,358.36,23.45,355.74,354.6,356.2,356.29,355.71,357.38,355.88,356.19,352.44,333.16,25.64,34.25
1131,358.28,23.45,355.7,354.57,356.17,356.29,355.69,357.37,355.87,356.21,352.54,333,25.64,34.26
1132,358.22,23.45,355.67,354.56,356.14,356.29,355.68,357.38,355.87,356.22,352.62,332.81,25.64,34.26
1133,358.16,23.46,355.67,354.56,356.15,356.27,355.67,357.37,355.88,356.23,352.66,332.68,25.64,34.25
1134,358.13,23.46,355.65,354.55,356.14,356.26,355.67,357.36,355.88,356.21,352.64,332.54,25.64,34.25
1135,358.09,23.46,355.63,354.55,356.13,356.23,355.66,357.36,355.89,356.21,352.53,332.4,25.64,34.25
1136,358.04,23.46,355.61,354.56,356.12,356.21,355.66,357.35,355.87,356.22,352.35,332.24,25.64,34.26
1137,358,23.45,355.59,354.55,356.1,356.21,355.65,357.35,355.84,356.22,352.1,332.11,25.64,34.26
1138,357.95,23.43,355.57,354.56,356.08,356.2,355.64,357.35,355.83,356.19,351.87,331.97,25.63,34.25
1139,357.92,23.42,355.55,354.57,356.05,356.19,355.64,357.34,355.84,356.14,351.7,331.83,25.63,34.26
1140,357.85,23.4,355.52,354.57,356.02,356.18,355.62,357.32,355.78,356.1,351.57,331.6,25.63,34.25
1141,357.79,23.4,355.52,354.56,356,356.18,355.59,357.32,355.71,356.09,351.54,331.35,25.64,34.26
1142,357.75,23.39,355.5,354.55,355.98,356.17,355.58,357.31,355.7,356.06,351.49,331.19,25.64,34.26
1143,357.7,23.37,355.49,354.56,355.97,356.16,355.56,357.28,355.69,356.03,351.41,331.02,25.64,34.25
1144,357.66,23.36,355.49,354.56,355.95,356.14,355.54,357.26,355.68,356.02,351.36,330.87,25.63,34.25
1145,357.61,23.34,355.49,354.52,355.94,356.13,355.52,357.24,355.67,356.04,351.31,330.72,25.63,34.26
1146,357.58,23.34,355.47,354.47,355.92,356.1,355.49,357.22,355.66,356.05,351.28,330.59,25.63,34.26
1147,357.55,23.33,355.45,354.44,355.9,356.08,355.48,357.2,355.66,356.04,351.31,330.46,25.64,34.26
1148,357.52,23.33,355.41,354.43,355.88,356.04,355.45,357.17,355.66,355.97,351.39,330.37,25.63,34.25
1149,357.46,23.33,355.38,354.37,355.84,356.02,355.42,357.15,355.64,355.95,351.52,330.23,25.64,34.26
1150,357.4,23.33,355.36,354.34,355.81,355.98,355.4,357.13,355.64,355.96,351.59,330.07,25.63,34.26
1151,357.36,23.34,355.33,354.35,355.79,355.97,355.38,357.11,355.62,355.96,351.5,329.93,25.64,34.26
1152,357.33,23.33,355.33,354.38,355.78,355.95,355.37,357.07,355.61,355.95,351.32,329.83,25.63,34.26
1153,357.28,23.34,355.33,354.38,355.76,355.94,355.34,357.05,355.59,355.95,351.1,329.75,25.64,34.25
1154,357.24,23.34,355.33,354.4,355.74,355.93,355.33,357.02,355.56,355.95,350.9,329.69,25.64,34.26
1155,357.22,23.34,355.33,354.41,355.74,355.91,355.3,357,355.55,355.92,350.77,329.63,25.63,34.26
1156,357.17,23.35,355.35,354.42,355.72,355.9,355.28,356.97,355.53,355.84,350.67,329.52,25.63,34.25
1157,357.15,23.34,355.35,354.43,355.71,355.88,355.25,356.95,355.51,355.79,350.6,329.42,25.63,34.25
1158,357.1,23.35,355.37,354.46,355.71,355.85,355.22,356.93,355.45,355.77,350.65,329.33,25.63,34.25
1159,357.05,23.34,355.37,354.46,355.69,355.84,355.18,356.92,355.4,355.78,350.69,329.29,25.63,34.26
1160,357.02,23.34,355.37,354.46,355.69,355.84,355.17,356.92,355.4,355.78,350.7,329.27,25.63,34.26
1161,356.99,23.34,355.38,354.47,355.68,355.82,355.15,356.9,355.38,355.77,350.74,329.26,25.64,34.26
1162,356.96,23.34,355.38,354.47,355.67,355.81,355.13,356.89,355.38,355.77,350.78,329.23,25.64,34.26
1163,356.93,23.32,355.37,354.47,355.67,355.79,355.12,356.86,355.37,355.71,350.78,329.2,25.63,34.25
1164,356.9,23.31,355.35,354.48,355.67,355.76,355.11,356.85,355.34,355.65,350.71,329.15,25.63,34.25
1165,356.86,23.31,355.32,354.47,355.65,355.73,355.09,356.84,355.29,355.58,350.63,329.09,25.63,34.25
1166,356.83,23.32,355.31,354.47,355.64,355.71,355.07,356.84,355.26,355.53,350.67,329.03,25.63,34.25
1167,356.79,23.32,355.29,354.48,355.61,355.68,355.06,356.83,355.23,355.5,350.84,328.95,25.63,34.25
1168,356.74,23.33,355.25,354.44,355.57,355.65,355.06,356.82,355.2,355.51,351,328.85,25.63,34.24
1169,356.71,23.32,355.18,354.4,355.54,355.64,355.04,356.81,355.19,355.5,351.13,328.82,25.63,34.25
1170,356.68,23.33,355.12,354.32,355.5,355.63,355.04,356.8,355.17,355.5,351.21,328.78,25.64,34.25
1171,356.64,23.34,355.06,354.24,355.46,355.63,355.02,356.79,355.15,355.46,351.18,328.76,25.63,34.26
1172,356.61,23.35,355,354.17,355.43,355.62,355.02,356.78,355.13,355.42,351.09,328.72,25.64,34.26
1173,356.57,23.34,354.94,354.12,355.4,355.62,355.01,356.78,355.13,355.32,351.04,328.66,25.64,34.26
1174,356.54,23.35,354.9,354.1,355.37,355.6,355,356.76,355.13,355.26,351.06,328.6,25.64,34.26
1175,356.51,23.36,354.87,354.09,355.36,355.58,355,356.76,355.12,355.19,351.14,328.53,25.65,34.26
1176,356.45,23.34,354.81,354.06,355.32,355.58,354.97,356.75,355.11,355.17,351.29,328.43,25.65,34.26
1177,356.39,23.34,354.76,354.05,355.3,355.55,354.96,356.73,355.1,355.14,351.42,328.35,25.64,34.26
1178,356.35,23.34,354.74,354.02,355.28,355.53,354.95,356.71,355.1,355.12,351.46,328.28,25.64,34.25
1179,356.31,23.35,354.71,354.01,355.27,355.52,354.92,356.7,355.1,355.12,351.45,328.22,25.64,34.25
1180,356.28,23.35,354.71,353.99,355.27,355.49,354.9,356.69,355.08,355.13,351.39,328.15,25.64,34.26
1181,356.24,23.36,354.68,353.97,355.26,355.46,354.86,356.66,355.07,355.17,351.22,328.07,25.64,34.26
1182,356.2,23.35,354.68,353.99,355.24,355.41,354.84,356.64,355.07,355.21,351.04,328.01,25.63,34.25
1183,356.17,23.36,354.68,354,355.23,355.39,354.8,356.64,355.05,355.24,350.88,327.95,25.64,34.26
1184,356.12,23.37,354.68,354,355.21,355.37,354.78,356.61,355.03,355.26,350.73,327.89,25.64,34.27
1185,356.08,23.36,354.69,353.97,355.17,355.34,354.74,356.59,355,355.27,350.64,327.78,25.64,34.25
1186,356.04,23.36,354.69,353.95,355.15,355.31,354.71,356.57,354.97,355.28,350.66,327.67,25.64,34.26
1187,356,23.35,354.69,353.95,355.12,355.29,354.69,356.55,354.95,355.29,350.66,327.57,25.64,34.25
1188,355.97,23.35,354.7,353.92,355.09,355.25,354.66,356.52,354.91,355.28,350.5,327.47,25.64,34.25
1189,355.94,23.33,354.68,353.9,355.05,355.22,354.63,356.49,354.85,355.24,350.35,327.38,25.63,34.24
1190,355.91,23.33,354.68,353.89,355.03,355.2,354.61,356.47,354.81,355.21,350.21,327.33,25.64,34.25
1191,355.88,23.33,354.66,353.9,355,355.17,354.58,356.45,354.78,355.08,350,327.27,25.65,34.25
1192,355.84,23.33,354.64,353.9,354.97,355.15,354.57,356.43,354.76,354.94,349.85,327.22,25.64,34.25
1193,355.81,23.33,354.63,353.9,354.95,355.12,354.55,356.41,354.72,354.89,349.73,327.16,25.64,34.24
1194,355.76,23.33,354.63,353.92,354.92,355.1,354.52,356.39,354.53,354.81,349.68,327.06,25.63,34.24
