Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10,h,flux,abs,surf
3067,321.7,326.15,336.1,347.57,355.7,372.14,381.73,395.37,420.62,441.09,419.16,0.1575,25900,100,0.98
3068,321.71,326.15,336.1,347.58,355.7,372.15,381.73,395.38,420.61,441.08,419.16,0.1575,25900,100,0.98
3069,321.71,326.14,336.11,347.58,355.71,372.15,381.74,395.38,420.61,441.07,419.17,0.1575,25900,100,0.98
3070,321.69,326.13,336.1,347.57,355.7,372.15,381.73,395.38,420.6,441.07,419.19,0.1575,25900,100,0.98
3071,321.69,326.14,336.09,347.58,355.71,372.17,381.75,395.39,420.6,441.08,419.21,0.1575,25900,100,0.98
3072,321.69,326.14,336.09,347.58,355.72,372.16,381.76,395.39,420.61,441.06,419.23,0.1575,25900,100,0.98
3073,321.69,326.13,336.08,347.59,355.71,372.18,381.75,395.4,420.6,441.06,419.27,0.1575,25900,100,0.98
3074,321.67,326.12,336.09,347.59,355.7,372.17,381.75,395.4,420.62,441.05,419.36,0.1575,25900,100,0.98
3075,321.68,326.11,336.09,347.58,355.71,372.17,381.76,395.41,420.62,441.04,419.42,0.1575,25900,100,0.98
3076,321.68,326.13,336.09,347.57,355.73,372.17,381.77,395.41,420.64,441.03,419.48,0.1575,25900,100,0.98
3077,321.68,326.13,336.1,347.59,355.72,372.17,381.77,395.42,420.63,441.03,419.51,0.1575,25900,100,0.98
3078,321.67,326.12,336.09,347.59,355.72,372.18,381.77,395.42,420.63,441.02,419.52,0.1575,25900,100,0.98
3079,321.67,326.12,336.08,347.59,355.73,372.19,381.78,395.42,420.64,441.02,419.54,0.1575,25900,100,0.98
3080,321.67,326.12,336.09,347.59,355.74,372.19,381.79,395.42,420.65,441.01,419.54,0.1575,25900,100,0.98
3081,321.67,326.12,336.09,347.59,355.73,372.19,381.79,395.43,420.66,440.99,419.56,0.1575,25900,100,0.98
3082,321.67,326.12,336.09,347.59,355.74,372.19,381.81,395.44,420.66,440.95,419.58,0.1575,25900,100,0.98
3083,321.67,326.11,336.09,347.59,355.75,372.2,381.81,395.44,420.67,440.93,419.64,0.1575,25900,100,0.98
3084,321.66,326.1,336.07,347.59,355.74,372.2,381.81,395.44,420.66,440.89,419.72,0.1575,25900,100,0.98
3085,321.66,326.11,336.08,347.58,355.74,372.2,381.81,395.45,420.66,440.86,419.76,0.1575,25900,100,0.98
3086,321.65,326.1,336.07,347.59,355.74,372.2,381.81,395.45,420.66,440.87,419.77,0.1575,25900,100,0.98
3087,321.64,326.1,336.06,347.59,355.74,372.2,381.81,395.45,420.66,440.86,419.77,0.1575,25900,100,0.98
3088,321.64,326.09,336.06,347.6,355.73,372.21,381.81,395.46,420.66,440.81,419.77,0.1575,25900,100,0.98
3089,321.64,326.09,336.06,347.6,355.74,372.21,381.83,395.47,420.67,440.74,419.79,0.1575,25900,100,0.98
3090,321.64,326.08,336.07,347.61,355.74,372.21,381.82,395.47,420.68,440.71,419.84,0.1575,25900,100,0.98
3091,321.63,326.09,336.06,347.6,355.75,372.21,381.83,395.47,420.69,440.69,419.89,0.1575,25900,100,0.98
3092,321.64,326.09,336.06,347.6,355.76,372.21,381.83,395.47,420.7,440.71,419.98,0.1575,25900,100,0.98
3093,321.62,326.09,336.06,347.61,355.75,372.22,381.84,395.48,420.71,440.73,420.04,0.1575,25900,100,0.98
3094,321.62,326.07,336.05,347.61,355.75,372.22,381.84,395.49,420.71,440.73,420.03,0.1575,25900,100,0.98
3095,321.61,326.07,336.05,347.6,355.76,372.22,381.84,395.49,420.72,440.76,420.0,0.1575,25900,100,0.98
3096,321.62,326.08,336.06,347.61,355.76,372.23,381.85,395.49,420.71,440.81,419.94,0.1575,25900,100,0.98
3097,321.59,326.07,336.05,347.62,355.76,372.24,381.85,395.5,420.71,440.85,419.89,0.1575,25900,100,0.98
3098,321.6,326.08,336.05,347.61,355.76,372.24,381.85,395.51,420.72,440.86,419.83,0.1575,25900,100,0.98
3099,321.59,326.08,336.05,347.62,355.76,372.25,381.84,395.51,420.71,440.88,419.77,0.1575,25900,100,0.98
3100,321.58,326.07,336.04,347.61,355.76,372.25,381.85,395.52,420.72,440.91,419.73,0.1575,25900,100,0.98
3101,321.59,326.08,336.04,347.62,355.77,372.26,381.85,395.52,420.71,440.93,419.69,0.1575,25900,100,0.98
3102,321.58,326.08,336.05,347.61,355.76,372.26,381.85,395.53,420.7,440.96,419.63,0.1575,25900,100,0.98
3103,321.58,326.08,336.05,347.61,355.77,372.27,381.85,395.53,420.71,440.98,419.58,0.1575,25900,100,0.98
3104,321.58,326.08,336.04,347.6,355.77,372.27,381.86,395.54,420.7,441.0,419.54,0.1575,25900,100,0.98
3105,321.57,326.08,336.04,347.6,355.78,372.28,381.86,395.56,420.7,441.01,419.5,0.1575,25900,100,0.98
3106,321.57,326.07,336.05,347.61,355.77,372.29,381.86,395.56,420.7,441.02,419.45,0.1575,25900,100,0.98
3107,321.57,326.08,336.05,347.62,355.78,372.3,381.85,395.56,420.69,441.04,419.39,0.1575,25900,100,0.98
3108,321.56,326.08,336.05,347.61,355.78,372.3,381.87,395.57,420.68,441.04,419.29,0.1575,25900,100,0.98
3109,321.56,326.07,336.05,347.62,355.78,372.31,381.87,395.57,420.68,441.04,419.18,0.1575,25900,100,0.98
3110,321.56,326.07,336.04,347.61,355.77,372.31,381.87,395.57,420.67,441.05,419.08,0.1575,25900,100,0.98
3111,321.55,326.07,336.05,347.62,355.78,372.31,381.88,395.58,420.66,441.04,419.02,0.1575,25900,100,0.98
3112,321.54,326.06,336.04,347.62,355.78,372.32,381.87,395.59,420.66,440.99,418.97,0.1575,25900,100,0.98
3113,321.54,326.05,336.04,347.62,355.79,372.33,381.89,395.59,420.66,440.93,418.95,0.1575,25900,100,0.98
3114,321.54,326.04,336.04,347.61,355.78,372.32,381.88,395.59,420.66,440.89,418.96,0.1575,25900,100,0.98
3115,321.54,326.04,336.04,347.62,355.79,372.33,381.89,395.59,420.66,440.86,418.97,0.1575,25900,100,0.98
3116,321.53,326.03,336.03,347.61,355.78,372.33,381.9,395.6,420.65,440.84,418.98,0.1575,25900,100,0.98
3117,321.52,326.03,336.04,347.61,355.79,372.33,381.9,395.6,420.66,440.85,419.0,0.1575,25900,100,0.98
3118,321.53,326.03,336.04,347.61,355.8,372.34,381.9,395.61,420.66,440.84,419.0,0.1575,25900,100,0.98
3119,321.53,326.02,336.04,347.62,355.8,372.34,381.92,395.6,420.67,440.87,419.0,0.1575,25900,100,0.98
3120,321.52,326.01,336.03,347.61,355.81,372.34,381.92,395.6,420.68,440.84,419.0,0.1575,25900,100,0.98
3121,321.52,326.01,336.03,347.6,355.8,372.34,381.93,395.61,420.68,440.81,419.01,0.1575,25900,100,0.98
3122,321.52,326.0,336.02,347.6,355.8,372.35,381.94,395.62,420.68,440.78,419.05,0.1575,25900,100,0.98
3123,321.52,326.01,336.03,347.61,355.8,372.35,381.94,395.62,420.68,440.78,419.11,0.1575,25900,100,0.98
3124,321.51,325.99,336.02,347.61,355.8,372.35,381.94,395.62,420.69,440.79,419.16,0.1575,25900,100,0.98
3125,321.5,325.99,336.01,347.6,355.8,372.36,381.94,395.63,420.69,440.81,419.23,0.1575,25900,100,0.98
3126,321.5,325.99,336.01,347.6,355.81,372.35,381.95,395.63,420.69,440.82,419.24,0.1575,25900,100,0.98
3127,321.51,325.99,336.01,347.6,355.81,372.36,381.95,395.64,420.7,440.82,419.25,0.1575,25900,100,0.98
3128,321.51,325.99,336.02,347.6,355.82,372.37,381.98,395.65,420.72,440.79,419.3,0.1575,25900,100,0.98
3129,321.51,325.99,336.01,347.61,355.82,372.36,381.98,395.65,420.71,440.76,419.35,0.1575,25900,100,0.98
3130,321.5,325.98,336.0,347.6,355.82,372.37,381.99,395.66,420.72,440.74,419.4,0.1575,25900,100,0.98
3131,321.5,325.98,336.0,347.61,355.83,372.37,381.99,395.66,420.72,440.72,419.45,0.1575,25900,100,0.98
3132,321.5,325.97,336.0,347.61,355.83,372.38,382.0,395.66,420.73,440.73,419.49,0.1575,25900,100,0.98
3133,321.49,325.98,336.0,347.62,355.83,372.37,382.01,395.66,420.73,440.73,419.51,0.1575,25900,100,0.98
3134,321.49,325.96,335.99,347.62,355.82,372.37,382.0,395.66,420.73,440.75,419.53,0.1575,25900,100,0.98
3135,321.48,325.96,336.0,347.62,355.83,372.37,382.01,395.67,420.73,440.77,419.56,0.1575,25900,100,0.98
3136,321.49,325.97,335.99,347.63,355.84,372.37,382.02,395.67,420.74,440.8,419.61,0.1575,25900,100,0.98
3137,321.48,325.97,336.0,347.62,355.84,372.37,382.03,395.68,420.75,440.82,419.64,0.1575,25900,100,0.98
3138,321.48,325.97,336.0,347.63,355.84,372.38,382.03,395.69,420.75,440.84,419.6,0.1575,25900,100,0.98
3139,321.47,325.97,336.0,347.63,355.84,372.38,382.04,395.68,420.75,440.86,419.58,0.1575,25900,100,0.98
3140,321.47,325.97,336.0,347.64,355.85,372.4,382.05,395.7,420.75,440.86,419.57,0.1575,25900,100,0.98
3141,321.47,325.97,336.0,347.64,355.86,372.4,382.04,395.7,420.75,440.8,419.55,0.1575,25900,100,0.98
3142,321.47,325.97,336.0,347.65,355.85,372.41,382.04,395.71,420.76,440.79,419.55,0.1575,25900,100,0.98
3143,321.46,325.97,336.0,347.65,355.85,372.42,382.04,395.72,420.76,440.74,419.57,0.1575,25900,100,0.98
3144,321.45,325.96,335.98,347.65,355.84,372.42,382.04,395.72,420.76,440.65,419.57,0.1575,25900,100,0.98
3145,321.45,325.96,335.99,347.64,355.86,372.42,382.04,395.73,420.77,440.61,419.62,0.1575,25900,100,0.98
3146,321.44,325.96,335.99,347.64,355.87,372.43,382.04,395.72,420.78,440.58,419.65,0.1575,25900,100,0.98
3147,321.44,325.96,335.98,347.64,355.86,372.43,382.04,395.72,420.78,440.56,419.64,0.1575,25900,100,0.98
3148,321.43,325.96,335.99,347.64,355.87,372.44,382.05,395.73,420.79,440.53,419.64,0.1575,25900,100,0.98
3149,321.43,325.96,335.98,347.64,355.86,372.44,382.04,395.73,420.79,440.53,419.62,0.1575,25900,100,0.98
3150,321.41,325.95,335.98,347.64,355.87,372.44,382.04,395.74,420.79,440.54,419.63,0.1575,25900,100,0.98
3151,321.42,325.95,335.98,347.65,355.88,372.46,382.04,395.75,420.81,440.55,419.63,0.1575,25900,100,0.98
3152,321.41,325.94,335.98,347.64,355.87,372.46,382.05,395.75,420.8,440.57,419.6,0.1575,25900,100,0.98
3153,321.41,325.94,335.98,347.64,355.87,372.46,382.04,395.75,420.8,440.55,419.57,0.1575,25900,100,0.98
3154,321.4,325.94,335.98,347.63,355.87,372.46,382.06,395.76,420.81,440.54,419.54,0.1575,25900,100,0.98
3155,321.4,325.94,335.99,347.64,355.88,372.47,382.06,395.76,420.82,440.53,419.52,0.1575,25900,100,0.98
3156,321.4,325.93,335.99,347.63,355.88,372.47,382.06,395.77,420.82,440.55,419.5,0.1575,25900,100,0.98
3157,321.4,325.93,335.98,347.63,355.88,372.48,382.07,395.77,420.82,440.59,419.46,0.1575,25900,100,0.98
3158,321.39,325.92,335.98,347.64,355.89,372.49,382.07,395.77,420.83,440.61,419.43,0.1575,25900,100,0.98
3159,321.4,325.92,335.99,347.64,355.88,372.5,382.08,395.78,420.83,440.62,419.42,0.1575,25900,100,0.98
3160,321.39,325.93,335.98,347.65,355.89,372.5,382.09,395.79,420.83,440.65,419.42,0.1575,25900,100,0.98
3161,321.39,325.92,335.98,347.64,355.89,372.51,382.09,395.79,420.84,440.66,419.42,0.1575,25900,100,0.98
3162,321.38,325.91,335.99,347.64,355.89,372.51,382.08,395.79,420.82,440.65,419.42,0.1575,25900,100,0.98
3163,321.37,325.9,335.98,347.65,355.89,372.5,382.09,395.79,420.84,440.68,419.43,0.1575,25900,100,0.98
3164,321.38,325.9,335.98,347.64,355.9,372.51,382.1,395.79,420.84,440.69,419.43,0.1575,25900,100,0.98
3165,321.37,325.9,335.98,347.64,355.9,372.51,382.11,395.8,420.85,440.72,419.42,0.1575,25900,100,0.98
3166,321.37,325.89,335.97,347.64,355.9,372.51,382.12,395.8,420.84,440.73,419.43,0.1575,25900,100,0.98
3167,321.35,325.88,335.97,347.64,355.9,372.51,382.11,395.8,420.84,440.75,419.42,0.1575,25900,100,0.98
3168,321.35,325.88,335.96,347.64,355.9,372.51,382.11,395.81,420.83,440.79,419.41,0.1575,25900,100,0.98
3169,321.35,325.87,335.96,347.64,355.9,372.53,382.11,395.82,420.84,440.84,419.39,0.1575,25900,100,0.98
3170,321.35,325.87,335.96,347.64,355.89,372.53,382.12,395.82,420.84,440.88,419.37,0.1575,25900,100,0.98
3171,321.35,325.86,335.95,347.64,355.89,372.53,382.12,395.82,420.83,440.9,419.33,0.1575,25900,100,0.98
3172,321.34,325.87,335.96,347.64,355.9,372.53,382.13,395.83,420.84,440.95,419.31,0.1575,25900,100,0.98
3173,321.34,325.86,335.96,347.64,355.91,372.53,382.14,395.84,420.83,440.96,419.29,0.1575,25900,100,0.98
3174,321.34,325.85,335.95,347.64,355.91,372.55,382.14,395.83,420.83,440.96,419.31,0.1575,25900,100,0.98
3175,321.33,325.85,335.95,347.64,355.91,372.54,382.14,395.83,420.82,440.97,419.34,0.1575,25900,100,0.98
3176,321.33,325.84,335.94,347.64,355.9,372.54,382.13,395.85,420.82,440.98,419.35,0.1575,25900,100,0.98
3177,321.32,325.84,335.94,347.63,355.89,372.55,382.15,395.85,420.83,440.99,419.35,0.1575,25900,100,0.98
3178,321.33,325.84,335.95,347.64,355.91,372.55,382.16,395.85,420.83,440.99,419.35,0.1575,25900,100,0.98
3179,321.33,325.84,335.95,347.64,355.91,372.55,382.16,395.86,420.83,440.98,419.33,0.1575,25900,100,0.98
3180,321.32,325.84,335.95,347.64,355.91,372.55,382.16,395.86,420.83,440.99,419.32,0.1575,25900,100,0.98
3181,321.32,325.84,335.94,347.64,355.91,372.56,382.17,395.87,420.83,441.0,419.28,0.1575,25900,100,0.98
3182,321.32,325.83,335.94,347.64,355.92,372.57,382.17,395.88,420.83,440.99,419.24,0.1575,25900,100,0.98
3183,321.32,325.83,335.95,347.64,355.93,372.57,382.19,395.89,420.85,440.98,419.24,0.1575,25900,100,0.98
3184,321.32,325.84,335.95,347.64,355.93,372.58,382.21,395.89,420.84,440.95,419.21,0.1575,25900,100,0.98
3185,321.33,325.84,335.95,347.64,355.93,372.57,382.21,395.9,420.85,440.9,419.19,0.1575,25900,100,0.98
3186,321.32,325.84,335.95,347.64,355.93,372.58,382.2,395.89,420.85,440.87,419.19,0.1575,25900,100,0.98
3187,321.31,325.83,335.95,347.64,355.93,372.58,382.2,395.89,420.85,440.84,419.22,0.1575,25900,100,0.98
3188,321.3,325.82,335.93,347.64,355.93,372.57,382.21,395.9,420.85,440.8,419.24,0.1575,25900,100,0.98
3189,321.31,325.83,335.93,347.64,355.94,372.58,382.22,395.9,420.85,440.8,419.27,0.1575,25900,100,0.98
3190,321.3,325.83,335.94,347.63,355.94,372.57,382.22,395.9,420.86,440.79,419.31,0.1575,25900,100,0.98
3191,321.3,325.82,335.94,347.63,355.95,372.58,382.24,395.9,420.87,440.8,419.37,0.1575,25900,100,0.98
3192,321.3,325.83,335.94,347.63,355.96,372.59,382.26,395.91,420.87,440.79,419.47,0.1575,25900,100,0.98
3193,321.3,325.83,335.93,347.64,355.95,372.6,382.25,395.92,420.88,440.79,419.53,0.1575,25900,100,0.98
3194,321.3,325.83,335.94,347.64,355.95,372.6,382.26,395.91,420.88,440.77,419.64,0.1575,25900,100,0.98
3195,321.28,325.81,335.92,347.65,355.94,372.6,382.25,395.92,420.89,440.73,419.73,0.1575,25900,100,0.98
3196,321.29,325.81,335.92,347.64,355.96,372.6,382.25,395.92,420.89,440.68,419.82,0.1575,25900,100,0.98
3197,321.28,325.8,335.92,347.64,355.95,372.6,382.26,395.93,420.91,440.66,419.91,0.1575,25900,100,0.98
3198,321.28,325.81,335.92,347.63,355.96,372.6,382.27,395.92,420.92,440.68,419.98,0.1575,25900,100,0.98
3199,321.28,325.81,335.93,347.64,355.96,372.61,382.27,395.94,420.93,440.7,420.02,0.1575,25900,100,0.98
3200,321.27,325.8,335.92,347.64,355.96,372.61,382.28,395.94,420.93,440.75,420.0,0.1575,25900,100,0.98
3201,321.26,325.81,335.92,347.64,355.97,372.62,382.28,395.95,420.93,440.8,419.93,0.1575,25900,100,0.98
3202,321.26,325.79,335.91,347.64,355.97,372.62,382.28,395.95,420.94,440.83,419.86,0.1575,25900,100,0.98
3203,321.26,325.79,335.92,347.65,355.97,372.63,382.3,395.96,420.94,440.84,419.77,0.1575,25900,100,0.98
3204,321.26,325.8,335.92,347.65,355.97,372.64,382.29,395.96,420.93,440.86,419.68,0.1575,25900,100,0.98
3205,321.26,325.8,335.93,347.64,355.98,372.65,382.31,395.97,420.94,440.9,419.6,0.1575,25900,100,0.98
3206,321.25,325.8,335.93,347.65,355.97,372.65,382.31,395.97,420.93,440.9,419.54,0.1575,25900,100,0.98
3207,321.26,325.8,335.92,347.64,355.98,372.65,382.3,395.97,420.92,440.88,419.5,0.1575,25900,100,0.98
3208,321.26,325.78,335.91,347.64,355.97,372.65,382.31,395.97,420.92,440.85,419.5,0.1575,25900,100,0.98
3209,321.25,325.79,335.92,347.64,355.99,372.66,382.32,395.99,420.91,440.86,419.46,0.1575,25900,100,0.98
3210,321.25,325.79,335.92,347.65,355.99,372.67,382.32,395.99,420.92,440.86,419.43,0.1575,25900,100,0.98
3211,321.25,325.78,335.92,347.65,356.0,372.67,382.32,395.99,420.91,440.87,419.39,0.1575,25900,100,0.98
3212,321.24,325.78,335.92,347.66,355.99,372.68,382.33,396.0,420.91,440.85,419.37,0.1575,25900,100,0.98
3213,321.23,325.78,335.9,347.65,356.0,372.67,382.33,396.0,420.91,440.84,419.36,0.1575,25900,100,0.98
3214,321.23,325.77,335.9,347.66,355.99,372.68,382.33,396.01,420.92,440.84,419.36,0.1575,25900,100,0.98
3215,321.23,325.77,335.9,347.66,355.99,372.68,382.34,396.01,420.92,440.84,419.37,0.1575,25900,100,0.98
3216,321.23,325.77,335.91,347.65,356.0,372.68,382.35,396.01,420.93,440.85,419.39,0.1575,25900,100,0.98
3217,321.22,325.77,335.9,347.66,355.99,372.69,382.35,396.01,420.93,440.87,419.41,0.1575,25900,100,0.98
3218,321.22,325.76,335.9,347.66,356.0,372.69,382.35,396.02,420.94,440.91,419.43,0.1575,25900,100,0.98
3219,321.21,325.76,335.89,347.66,355.99,372.69,382.36,396.02,420.94,440.91,419.43,0.1575,25900,100,0.98
3220,321.2,325.76,335.89,347.66,355.99,372.69,382.36,396.02,420.95,440.93,419.42,0.1575,25900,100,0.98
3221,321.21,325.75,335.89,347.66,356.01,372.69,382.37,396.03,420.96,440.94,419.42,0.1575,25900,100,0.98
3222,321.22,325.75,335.89,347.66,356.0,372.69,382.37,396.03,420.96,440.94,419.38,0.1575,25900,100,0.98
3223,321.19,325.75,335.89,347.66,356.0,372.7,382.37,396.04,420.96,440.93,419.38,0.1575,25900,100,0.98
3224,321.19,325.74,335.88,347.66,355.99,372.7,382.37,396.04,420.96,440.91,419.41,0.1575,25900,100,0.98
3225,321.2,325.74,335.89,347.67,356.01,372.71,382.39,396.05,420.97,440.89,419.43,0.1575,25900,100,0.98
3226,321.19,325.74,335.89,347.66,356.01,372.71,382.39,396.05,420.96,440.89,419.42,0.1575,25900,100,0.98
3227,321.18,325.73,335.88,347.66,356.01,372.72,382.38,396.06,420.96,440.9,419.39,0.1575,25900,100,0.98
3228,321.18,325.73,335.89,347.66,356.01,372.72,382.39,396.07,420.96,440.94,419.34,0.1575,25900,100,0.98
3229,321.19,325.74,335.89,347.66,356.02,372.71,382.4,396.06,420.96,440.97,419.31,0.1575,25900,100,0.98
3230,321.18,325.74,335.89,347.66,356.02,372.73,382.41,396.07,420.97,440.99,419.27,0.1575,25900,100,0.98
3231,321.18,325.74,335.89,347.66,356.03,372.73,382.41,396.08,420.97,441.0,419.25,0.1575,25900,100,0.98
3232,321.19,325.74,335.89,347.66,356.02,372.73,382.41,396.08,420.97,440.99,419.23,0.1575,25900,100,0.98
3233,321.18,325.73,335.88,347.66,356.02,372.74,382.41,396.08,420.95,441.01,419.19,0.1575,25900,100,0.98
3234,321.18,325.73,335.88,347.66,356.02,372.74,382.42,396.09,420.95,441.03,419.18,0.1575,25900,100,0.98
3235,321.18,325.73,335.88,347.67,356.03,372.75,382.42,396.09,420.95,441.05,419.19,0.1575,25900,100,0.98
3236,321.16,325.71,335.86,347.67,356.02,372.75,382.41,396.09,420.94,441.06,419.17,0.1575,25900,100,0.98
3237,321.15,325.71,335.87,347.66,356.02,372.74,382.42,396.09,420.94,441.06,419.15,0.1575,25900,100,0.98
3238,321.17,325.72,335.87,347.67,356.03,372.76,382.45,396.09,420.95,441.07,419.14,0.1575,25900,100,0.98
3239,321.16,325.72,335.86,347.67,356.02,372.75,382.44,396.1,420.95,441.06,419.11,0.1575,25900,100,0.98
3240,321.15,325.71,335.87,347.66,356.03,372.75,382.44,396.1,420.94,441.07,419.11,0.1575,25900,100,0.98
3241,321.15,325.7,335.86,347.66,356.02,372.75,382.44,396.1,420.94,441.06,419.13,0.1575,25900,100,0.98
3242,321.14,325.7,335.86,347.66,356.02,372.77,382.44,396.11,420.94,441.06,419.17,0.1575,25900,100,0.98
3243,321.14,325.7,335.85,347.67,356.03,372.77,382.45,396.12,420.95,441.05,419.22,0.1575,25900,100,0.98
3244,321.13,325.68,335.85,347.67,356.02,372.76,382.45,396.11,420.95,441.04,419.29,0.1575,25900,100,0.98
3245,321.12,325.69,335.85,347.68,356.02,372.77,382.45,396.12,420.96,441.07,419.39,0.1575,25900,100,0.98
3246,321.12,325.68,335.84,347.68,356.02,372.77,382.46,396.13,420.97,441.07,419.5,0.1575,25900,100,0.98
3247,321.12,325.68,335.85,347.68,356.03,372.77,382.47,396.13,420.99,441.09,419.57,0.1575,25900,100,0.98
3248,321.11,325.68,335.84,347.68,356.04,372.77,382.48,396.13,420.99,441.06,419.63,0.1575,25900,100,0.98
3249,321.11,325.68,335.84,347.68,356.03,372.76,382.47,396.13,420.99,441.05,419.69,0.1575,25900,100,0.98
3250,321.1,325.68,335.84,347.67,356.04,372.77,382.48,396.13,421.0,441.04,419.74,0.1575,25900,100,0.98
3251,321.1,325.67,335.85,347.68,356.04,372.77,382.48,396.13,421.01,441.04,419.77,0.1575,25900,100,0.98
3252,321.1,325.67,335.84,347.67,356.04,372.78,382.48,396.14,421.0,441.02,419.79,0.1575,25900,100,0.98
3253,321.08,325.66,335.83,347.67,356.03,372.78,382.48,396.14,421.0,440.99,419.83,0.1575,25900,100,0.98
3254,321.08,325.65,335.84,347.68,356.04,372.78,382.49,396.15,421.0,440.99,419.84,0.1575,25900,100,0.98
3255,321.08,325.66,335.84,347.67,356.04,372.78,382.5,396.15,421.01,441.01,419.84,0.1575,25900,100,0.98
3256,321.07,325.66,335.83,347.67,356.04,372.79,382.49,396.15,421.01,441.02,419.84,0.1575,25900,100,0.98
3257,321.08,325.65,335.83,347.67,356.05,372.79,382.5,396.15,421.01,441.02,419.83,0.1575,25900,100,0.98
3258,321.08,325.65,335.83,347.66,356.05,372.79,382.51,396.15,421.02,441.06,419.84,0.1575,25900,100,0.98
3259,321.07,325.65,335.83,347.66,356.05,372.8,382.51,396.16,421.02,441.08,419.83,0.1575,25900,100,0.98
3260,321.07,325.64,335.83,347.66,356.05,372.8,382.52,396.16,421.02,441.09,419.86,0.1575,25900,100,0.98
3261,321.08,325.66,335.83,347.66,356.06,372.81,382.52,396.17,421.03,441.1,419.88,0.1575,25900,100,0.98
3262,321.07,325.64,335.82,347.66,356.05,372.82,382.51,396.17,421.03,441.11,419.91,0.1575,25900,100,0.98
3263,321.06,325.63,335.81,347.66,356.04,372.81,382.51,396.17,421.02,441.11,419.91,0.1575,25900,100,0.98
3264,321.06,325.63,335.82,347.66,356.04,372.82,382.51,396.17,421.03,441.12,419.94,0.1575,25900,100,0.98
3265,321.06,325.63,335.81,347.65,356.05,372.82,382.52,396.18,421.04,441.13,419.98,0.1575,25900,100,0.98
3266,321.06,325.63,335.81,347.65,356.05,372.82,382.52,396.17,421.04,441.13,420.03,0.1575,25900,100,0.98
3267,321.05,325.63,335.81,347.66,356.04,372.83,382.51,396.18,421.04,441.13,420.11,0.1575,25900,100,0.98
3268,321.05,325.63,335.81,347.65,356.06,372.82,382.54,396.18,421.05,441.12,420.19,0.1575,25900,100,0.98
3269,321.04,325.62,335.8,347.64,356.05,372.83,382.52,396.18,421.05,441.13,420.23,0.1575,25900,100,0.98
3270,321.03,325.61,335.8,347.65,356.05,372.83,382.53,396.19,421.06,441.16,420.29,0.1575,25900,100,0.98
3271,321.03,325.61,335.8,347.66,356.05,372.85,382.54,396.19,421.07,441.18,420.37,0.1575,25900,100,0.98
3272,321.03,325.61,335.79,347.65,356.05,372.84,382.54,396.19,421.09,441.2,420.44,0.1575,25900,100,0.98
3273,321.02,325.61,335.79,347.65,356.06,372.85,382.54,396.2,421.09,441.2,420.5,0.1575,25900,100,0.98
3274,321.02,325.61,335.79,347.64,356.06,372.84,382.54,396.2,421.09,441.2,420.54,0.1575,25900,100,0.98
3275,321.02,325.6,335.79,347.65,356.06,372.84,382.53,396.2,421.09,441.22,420.58,0.1575,25900,100,0.98
3276,321.0,325.6,335.79,347.65,356.06,372.86,382.55,396.21,421.11,441.26,420.59,0.1575,25900,100,0.98
3277,321.0,325.59,335.79,347.66,356.06,372.86,382.55,396.21,421.11,441.25,420.59,0.1575,25900,100,0.98
3278,321.0,325.59,335.79,347.65,356.06,372.85,382.55,396.21,421.11,441.28,420.58,0.1575,25900,100,0.98
3279,320.99,325.59,335.79,347.65,356.06,372.86,382.56,396.21,421.12,441.26,420.58,0.1575,25900,100,0.98
3280,321.0,325.59,335.78,347.65,356.06,372.86,382.56,396.22,421.12,441.25,420.55,0.1575,25900,100,0.98
3281,320.99,325.58,335.78,347.66,356.06,372.87,382.57,396.22,421.13,441.21,420.5,0.1575,25900,100,0.98
3282,320.99,325.57,335.78,347.66,356.07,372.87,382.57,396.22,421.13,441.2,420.44,0.1575,25900,100,0.98
3283,320.99,325.57,335.78,347.67,356.08,372.87,382.58,396.24,421.14,441.19,420.43,0.1575,25900,100,0.98
3284,320.98,325.57,335.77,347.67,356.08,372.88,382.58,396.24,421.13,441.13,420.46,0.1575,25900,100,0.98
3285,320.98,325.57,335.77,347.67,356.07,372.88,382.59,396.24,421.13,441.05,420.5,0.1575,25900,100,0.98
3286,320.98,325.57,335.77,347.68,356.06,372.87,382.59,396.26,421.14,441.02,420.56,0.1575,25900,100,0.98
3287,320.97,325.57,335.77,347.68,356.08,372.88,382.58,396.25,421.13,441.0,420.61,0.1575,25900,100,0.98
3288,320.96,325.57,335.77,347.68,356.08,372.88,382.58,396.26,421.13,440.97,420.65,0.1575,25900,100,0.98
3289,320.96,325.57,335.77,347.68,356.08,372.88,382.58,396.26,421.15,440.97,420.68,0.1575,25900,100,0.98
3290,320.95,325.57,335.78,347.68,356.09,372.89,382.58,396.26,421.16,440.98,420.73,0.1575,25900,100,0.98
3291,320.94,325.57,335.78,347.67,356.09,372.9,382.58,396.27,421.18,440.98,420.81,0.1575,25900,100,0.98
3292,320.94,325.56,335.77,347.68,356.09,372.91,382.57,396.28,421.18,441.02,420.85,0.1575,25900,100,0.98
3293,320.93,325.55,335.77,347.68,356.09,372.91,382.57,396.28,421.17,441.05,420.88,0.1575,25900,100,0.98
3294,320.92,325.54,335.77,347.67,356.09,372.92,382.57,396.29,421.19,441.04,420.92,0.1575,25900,100,0.98
